NUMBER,PU,Angle
1,1.0500560998916626,-0.16324667632579803
2,1.0552009344100952,-0.1216483935713768
3,1.0464950799942017,-0.17119602859020233
4,1.0500521659851074,-0.18316762149333954
5,1.067210078239441,-0.1628720462322235
6,1.0683660507202148,-0.15136836469173431
7,1.055342674255371,-0.1858462691307068
8,1.052858591079712,-0.19381798803806305
9,1.0516473054885864,-0.1911219358444214
10,1.0546326637268066,-0.11286774277687073
11,1.057992935180664,-0.1262160688638687
12,1.042148232460022,-0.12637022137641907
13,1.0509414672851562,-0.12482201308012009
14,1.045188307762146,-0.15288494527339935
15,1.0202116966247559,-0.16175667941570282
16,1.0239858627319336,-0.13783098757266998
17,1.0332101583480835,-0.1542077660560608
18,1.0369925498962402,-0.16814593970775604
19,1.0266764163970947,0.1305997520685196
20,0.9782220125198364,0.10455375909805298
21,1.0272400379180908,-0.17833085358142853
22,1.045724868774414,-0.18437840044498444
23,1.0421398878097534,-0.1565776765346527
24,1.0313299894332886,-0.15555362403392792
25,1.0613343715667725,-0.09697937220335007
26,1.0532777309417725,-0.12016163766384125
27,1.0381948947906494,-0.1558845192193985
28,1.0507444143295288,-0.05893012881278992
29,1.050369143486023,-0.010804914869368076
30,1.0474998950958252,-0.07967434823513031
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.02169961854815483
33,0.9999999403953552,0.37152981758117676
34,1.0123000144958496,0.1956687718629837
35,1.049299955368042,-0.097441665828228
36,1.0635000467300415,-0.01921587437391281
37,1.0277999639511108,0.02110302820801735
38,1.0264999866485596,0.11244483292102814
39,1.0299999713897705,-0.18843871355056763
