from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,121.5,1000.0,12.2,1.0,12152.5
1,,1.0000,39,,1.0000*,163.5,1000.0,16.4,1.0,16353.1
2,,1.0000*,3,,1.0000,365.9,1000.0,36.6,1.0,36592.3
2,,1.0000,25,,1.0000*,262.8,1000.0,26.3,1.0,26281.3
3,,1.0000*,4,,1.0000,76.5,1000.0,7.6,1.0,7648.9
3,,1.0000,18,,1.0000*,89.0,1000.0,8.9,1.0,8897.3
4,,1.0000*,5,,1.0000,219.6,1000.0,22.0,1.0,21955.3
4,,1.0000,14,,1.0000*,264.7,1000.0,26.5,1.0,26470.7
5,,1.0000,6,,1.0000*,493.1,1000.0,49.3,1.0,49309.1
5,,1.0000,8,,1.0000*,338.5,1000.0,33.9,1.0,33851.6
6,,1.0000*,7,,1.0000,446.2,1000.0,44.6,1.0,44619.1
6,,1.0000,11,,1.0000*,380.5,1000.0,38.0,1.0,38046.9
7,,1.0000,8,,1.0000*,198.5,1000.0,19.8,1.0,19846.8
8,,1.0000,9,,1.0000*,28.1,1000.0,2.8,1.0,2813.4
9,,1.0000,39,,1.0000*,154.6,1000.0,15.5,1.0,15455.4
10,,1.0000*,11,,1.0000,363.2,1000.0,36.3,1.0,36321.3
10,,1.0000,13,,1.0000*,311.6,1000.0,31.2,1.0,31160.1
13,,1.0000,14,,1.0000*,300.9,1000.0,30.1,1.0,30089.4
14,,1.0000,15,,1.0000*,136.2,1000.0,13.6,1.0,13619.0
15,,1.0000,16,,1.0000*,280.7,1000.0,28.1,1.0,28073.6
16,,1.0000*,17,,1.0000,230.9,1000.0,23.1,1.0,23085.8
16,,1.0000,19,,1.0000*,461.5,500.0,92.3,1.0,46154.2
16,,1.0000,21,,1.0000*,234.4,500.0,46.9,1.0,23441.3
16,,1.0000,24,,1.0000*,164.6,500.0,32.9,1.0,16459.5
17,,1.0000*,18,,1.0000,196.8,500.0,39.4,1.0,19675.2
17,,1.0000*,27,,1.0000,47.0,500.0,9.4,1.0,4695.2
21,,1.0000,22,,1.0000*,477.3,500.0,95.5,1.0,47728.7
22,,1.0000*,23,,1.0000,907.1,500.0,181.4,1.0,90709.6
23,,1.0000,24,,1.0000*,486.4,500.0,97.3,1.0,48638.4
25,,1.0000,26,,1.0000*,91.3,500.0,18.3,1.0,9133.8
26,,1.0000,27,,1.0000*,284.1,500.0,56.8,1.0,28409.2
26,,1.0000,28,,1.0000*,153.0,500.0,30.6,1.0,15299.6
26,,1.0000,29,,1.0000*,204.3,500.0,40.9,1.0,20427.3
28,,1.0000,29,,1.0000*,351.6,500.0,70.3,1.0,35155.6
