from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,211.5,1000.0,21.1,1.0,21146.9
1,,1.0000,39,,1.0000*,195.9,1000.0,19.6,1.0,19593.7
2,,1.0000,3,,1.0000*,863.4,1000.0,86.3,1.0,86344.9
2,,1.0000,25,,1.0000*,947.5,1000.0,94.8,1.0,94753.9
3,,1.0000*,4,,1.0000,232.3,1000.0,23.2,1.0,23227.9
3,,1.0000*,18,,1.0000,326.2,1000.0,32.6,1.0,32615.4
4,,1.0000*,5,,1.0000,270.7,1000.0,27.1,1.0,27074.5
4,,1.0000,14,,1.0000*,83.5,1000.0,8.4,1.0,8350.3
5,,1.0000,6,,1.0000*,491.7,1000.0,49.2,1.0,49173.3
5,,1.0000,8,,1.0000*,297.6,1000.0,29.8,1.0,29760.7
6,,1.0000*,7,,1.0000,413.0,1000.0,41.3,1.0,41304.2
6,,1.0000,11,,1.0000*,279.5,1000.0,28.0,1.0,27953.3
7,,1.0000,8,,1.0000*,165.7,1000.0,16.6,1.0,16571.3
8,,1.0000,9,,1.0000*,89.7,1000.0,9.0,1.0,8971.8
9,,1.0000,39,,1.0000*,171.5,1000.0,17.1,1.0,17147.0
10,,1.0000*,11,,1.0000,267.3,1000.0,26.7,1.0,26726.9
10,,1.0000*,13,,1.0000,407.8,1000.0,40.8,1.0,40781.9
13,,1.0000*,14,,1.0000,406.8,1000.0,40.7,1.0,40684.6
14,,1.0000,15,,1.0000*,325.2,1000.0,32.5,1.0,32522.8
15,,1.0000*,16,,1.0000,94.2,1000.0,9.4,1.0,9419.3
16,,1.0000,17,,1.0000*,513.6,1000.0,51.4,1.0,51364.4
16,,1.0000,19,,1.0000*,458.3,500.0,91.7,1.0,45830.4
16,,1.0000*,21,,1.0000,315.1,500.0,63.0,1.0,31506.8
16,,1.0000*,24,,1.0000,336.8,500.0,67.4,1.0,33684.9
17,,1.0000,18,,1.0000*,175.8,500.0,35.2,1.0,17584.4
17,,1.0000,27,,1.0000*,346.8,500.0,69.4,1.0,34684.3
21,,1.0000*,22,,1.0000,137.9,500.0,27.6,1.0,13794.8
22,,1.0000,23,,1.0000*,318.3,500.0,63.7,1.0,31830.5
23,,1.0000,24,,1.0000*,38.9,500.0,7.8,1.0,3893.4
25,,1.0000*,26,,1.0000,441.3,500.0,88.3,1.0,44130.3
26,,1.0000*,27,,1.0000,628.0,500.0,125.6,1.0,62795.9
26,,1.0000*,28,,1.0000,146.7,500.0,29.3,1.0,14668.7
26,,1.0000,29,,1.0000*,197.2,500.0,39.4,1.0,19722.2
28,,1.0000,29,,1.0000*,349.8,500.0,70.0,1.0,34978.9
