from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,51.8,1000.0,5.2,1.0  5184.7
1,,1.0000,39,,1.0000*,130.8,1000.0,13.1,1.0 13080.7
2,,1.0000*,3,,1.0000,373.2,1000.0,37.3,1.0 37317.0
2,,1.0000,25,,1.0000*,159.3,1000.0,15.9,1.0 15925.9
3,,1.0000,4,,1.0000*,280.8,1000.0,28.1,1.0 28078.2
3,,1.0000*,18,,1.0000,323.3,1000.0,32.3,1.0 32326.7
4,,1.0000,5,,1.0000*,687.2,1000.0,68.7,1.0 68723.3
4,,1.0000,14,,1.0000*,107.3,1000.0,10.7,1.0 10732.2
5,,1.0000,6,,1.0000*,1008.0,1000.0,100.8,1.0100799.7
5,,1.0000,8,,1.0000*,342.0,1000.0,34.2,1.0 34203.4
6,,1.0000*,7,,1.0000,543.1,1000.0,54.3,1.0 54314.2
6,,1.0000,11,,1.0000*,113.4,1000.0,11.3,1.0 11335.3
7,,1.0000,8,,1.0000*,295.4,1000.0,29.5,1.0 29539.3
8,,1.0000*,9,,1.0000,104.0,1000.0,10.4,1.0 10396.9
9,,1.0000,39,,1.0000*,158.2,1000.0,15.8,1.0 15819.0
10,,1.0000*,11,,1.0000,63.7,1000.0,6.4,1.0  6373.0
10,,1.0000*,13,,1.0000,650.7,1000.0,65.1,1.0 65066.3
13,,1.0000*,14,,1.0000,675.0,1000.0,67.5,1.0 67504.0
14,,1.0000*,15,,1.0000,572.4,1000.0,57.2,1.0 57242.2
15,,1.0000*,16,,1.0000,296.4,1000.0,29.6,1.0 29636.8
16,,1.0000*,17,,1.0000,255.7,1000.0,25.6,1.0 25573.8
16,,1.0000,19,,1.0000*,455.8,500.0,91.2,1.0 45580.3
16,,1.0000*,21,,1.0000,314.0,500.0,62.8,1.0 31396.2
16,,1.0000*,24,,1.0000,332.7,500.0,66.5,1.0 33266.6
17,,1.0000,18,,1.0000*,165.1,500.0,33.0,1.0 16505.2
17,,1.0000,27,,1.0000*,94.3,500.0,18.9,1.0  9428.0
21,,1.0000*,22,,1.0000,122.0,500.0,24.4,1.0 12203.3
22,,1.0000,23,,1.0000*,318.0,500.0,63.6,1.0 31797.6
23,,1.0000,24,,1.0000*,28.1,500.0,5.6,1.0  2805.6
25,,1.0000*,26,,1.0000,185.4,500.0,37.1,1.0 18540.8
26,,1.0000*,27,,1.0000,377.4,500.0,75.5,1.0 37736.2
26,,1.0000,28,,1.0000*,153.2,500.0,30.6,1.0 15317.9
26,,1.0000,29,,1.0000*,204.4,500.0,40.9,1.0 20444.8
28,,1.0000,29,,1.0000*,351.6,500.0,70.3,1.0 35161.1
