from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,404.7,1000.0,40.5,1.0,40467.2
1,,1.0000,39,,1.0000*,416.5,1000.0,41.7,1.0,41654.2
2,,1.0000*,3,,1.0000,691.6,1000.0,69.2,1.0,69156.3
2,,1.0000,25,,1.0000*,70.0,1000.0,7.0,1.0,7004.6
3,,1.0000*,4,,1.0000,22.2,1000.0,2.2,1.0,2217.3
3,,1.0000*,18,,1.0000,370.4,1000.0,37.0,1.0,37045.0
4,,1.0000,5,,1.0000*,448.2,1000.0,44.8,1.0,44821.5
4,,1.0000,14,,1.0000*,76.0,1000.0,7.6,1.0,7600.6
5,,1.0000,6,,1.0000*,491.6,1000.0,49.2,1.0,49157.6
5,,1.0000,8,,1.0000*,190.3,1000.0,19.0,1.0,19030.4
6,,1.0000,7,,1.0000*,278.2,1000.0,27.8,1.0,27824.1
6,,1.0000,11,,1.0000*,170.5,1000.0,17.1,1.0,17054.7
7,,1.0000,8,,1.0000*,108.4,1000.0,10.8,1.0,10839.2
8,,1.0000*,9,,1.0000,507.0,1000.0,50.7,1.0,50696.1
9,,1.0000,39,,1.0000*,517.3,1000.0,51.7,1.0,51728.2
10,,1.0000*,11,,1.0000,160.7,1000.0,16.1,1.0,16067.2
10,,1.0000*,13,,1.0000,510.7,1000.0,51.1,1.0,51070.4
13,,1.0000*,14,,1.0000,521.9,1000.0,52.2,1.0,52189.2
14,,1.0000*,15,,1.0000,450.2,1000.0,45.0,1.0,45022.6
15,,1.0000*,16,,1.0000,180.9,1000.0,18.1,1.0,18088.0
16,,1.0000,17,,1.0000*,377.3,1000.0,37.7,1.0,37731.6
16,,1.0000,19,,1.0000*,455.9,500.0,91.2,1.0,45591.0
16,,1.0000*,21,,1.0000,314.0,500.0,62.8,1.0,31400.2
16,,1.0000*,24,,1.0000,332.9,500.0,66.6,1.0,33289.7
17,,1.0000,18,,1.0000*,213.1,500.0,42.6,1.0,21313.9
17,,1.0000,27,,1.0000*,170.5,500.0,34.1,1.0,17050.8
21,,1.0000*,22,,1.0000,122.9,500.0,24.6,1.0,12293.5
22,,1.0000,23,,1.0000*,318.0,500.0,63.6,1.0,31799.4
23,,1.0000,24,,1.0000*,28.7,500.0,5.7,1.0,2867.7
25,,1.0000*,26,,1.0000,262.0,500.0,52.4,1.0,26203.1
26,,1.0000*,27,,1.0000,451.0,500.0,90.2,1.0,45099.3
26,,1.0000,28,,1.0000*,150.8,500.0,30.2,1.0,15078.5
26,,1.0000,29,,1.0000*,202.1,500.0,40.4,1.0,20214.1
28,,1.0000,29,,1.0000*,350.9,500.0,70.2,1.0,35092.4
