NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,115.92062377929688,30-1 
31,1 ,750.0,0.0,608.3746337890625,800.0,-500.0,486.9290771484375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,187.890869140625,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,289.0628662109375,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,211.08987426757812,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,311.9838562011719,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,222.6886749267578,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,107.00270080566406,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,4.077626705169678,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,27.384632110595703,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,10.957549095153809,39-1 
