from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,211.1,1000.0,21.1,1.0,21105.9
1,,1.0000,39,,1.0000*,194.0,1000.0,19.4,1.0,19399.4
2,,1.0000*,3,,1.0000,862.0,1000.0,86.2,1.0,86201.1
2,,1.0000,25,,1.0000*,945.8,1000.0,94.6,1.0,94578.4
3,,1.0000*,4,,1.0000,227.4,1000.0,22.7,1.0,22740.6
3,,1.0000*,18,,1.0000,331.1,1000.0,33.1,1.0,33107.9
4,,1.0000*,5,,1.0000,281.6,1000.0,28.2,1.0,28162.8
4,,1.0000,14,,1.0000*,80.9,1000.0,8.1,1.0,8094.3
5,,1.0000,6,,1.0000*,501.4,1000.0,50.1,1.0,50138.4
5,,1.0000,8,,1.0000*,296.6,1000.0,29.7,1.0,29660.2
6,,1.0000*,7,,1.0000,414.4,1000.0,41.4,1.0,41437.9
6,,1.0000,11,,1.0000*,274.1,1000.0,27.4,1.0,27413.3
7,,1.0000,8,,1.0000*,167.0,1000.0,16.7,1.0,16700.3
8,,1.0000*,9,,1.0000,88.2,1000.0,8.8,1.0,8816.5
9,,1.0000,39,,1.0000*,167.9,1000.0,16.8,1.0,16790.0
10,,1.0000*,11,,1.0000,261.5,1000.0,26.2,1.0,26153.8
10,,1.0000*,13,,1.0000,415.7,1000.0,41.6,1.0,41566.6
13,,1.0000*,14,,1.0000,414.5,1000.0,41.5,1.0,41450.5
14,,1.0000,15,,1.0000*,337.2,1000.0,33.7,1.0,33720.5
15,,1.0000*,16,,1.0000,83.2,1000.0,8.3,1.0,8322.7
16,,1.0000,17,,1.0000*,517.3,1000.0,51.7,1.0,51730.1
16,,1.0000*,19,,1.0000,566.7,500.0,113.3,1.0,56669.3
16,,1.0000,21,,1.0000*,330.5,500.0,66.1,1.0,33049.1
16,,1.0000*,24,,1.0000,116.7,500.0,23.3,1.0,11669.7
17,,1.0000,18,,1.0000*,178.0,500.0,35.6,1.0,17802.5
17,,1.0000,27,,1.0000*,346.4,500.0,69.3,1.0,34637.2
21,,1.0000,22,,1.0000*,620.4,500.0,124.1,1.0,62036.0
22,,1.0000,23,,1.0000*,75.9,500.0,15.2,1.0,7587.1
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0,35405.0
25,,1.0000*,26,,1.0000,442.3,500.0,88.5,1.0,44232.7
26,,1.0000*,27,,1.0000,629.8,500.0,126.0,1.0,62984.8
26,,1.0000*,28,,1.0000,147.5,500.0,29.5,1.0,14752.8
26,,1.0000,29,,1.0000*,196.4,500.0,39.3,1.0,19643.2
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0,34967.1
