from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,121.9,1000.0,12.2,1.0,12190.5
1,,1.0000,39,,1.0000*,165.8,1000.0,16.6,1.0,16578.6
2,,1.0000*,3,,1.0000,365.1,1000.0,36.5,1.0,36508.6
2,,1.0000,25,,1.0000*,262.4,1000.0,26.2,1.0,26240.2
3,,1.0000*,4,,1.0000,72.3,1000.0,7.2,1.0,7232.3
3,,1.0000,18,,1.0000*,67.5,1000.0,6.7,1.0,6749.9
4,,1.0000*,5,,1.0000,215.8,1000.0,21.6,1.0,21575.2
4,,1.0000,14,,1.0000*,262.0,1000.0,26.2,1.0,26197.6
5,,1.0000,6,,1.0000*,497.6,1000.0,49.8,1.0,49759.2
5,,1.0000,8,,1.0000*,340.0,1000.0,34.0,1.0,34001.5
6,,1.0000*,7,,1.0000,447.4,1000.0,44.7,1.0,44738.4
6,,1.0000,11,,1.0000*,375.8,1000.0,37.6,1.0,37581.1
7,,1.0000,8,,1.0000*,199.6,1000.0,20.0,1.0,19964.5
8,,1.0000,9,,1.0000*,32.4,1000.0,3.2,1.0,3240.7
9,,1.0000,39,,1.0000*,159.3,1000.0,15.9,1.0,15934.8
10,,1.0000*,11,,1.0000,359.4,1000.0,35.9,1.0,35943.6
10,,1.0000,13,,1.0000*,312.0,1000.0,31.2,1.0,31197.4
13,,1.0000*,14,,1.0000,303.3,1000.0,30.3,1.0,30326.3
14,,1.0000,15,,1.0000*,115.3,1000.0,11.5,1.0,11530.5
15,,1.0000*,16,,1.0000,278.8,1000.0,27.9,1.0,27880.6
16,,1.0000*,17,,1.0000,209.9,1000.0,21.0,1.0,20990.8
16,,1.0000,19,,1.0000*,433.5,500.0,86.7,1.0,43350.4
16,,1.0000,21,,1.0000*,333.2,500.0,66.6,1.0,33324.6
16,,1.0000*,24,,1.0000,97.6,500.0,19.5,1.0,9758.2
17,,1.0000*,18,,1.0000,187.8,500.0,37.6,1.0,18776.3
17,,1.0000*,27,,1.0000,31.1,500.0,6.2,1.0,3111.3
21,,1.0000,22,,1.0000*,614.2,500.0,122.8,1.0,61418.5
22,,1.0000,23,,1.0000*,74.5,500.0,14.9,1.0,7447.5
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0,35399.5
25,,1.0000,26,,1.0000*,89.1,500.0,17.8,1.0,8905.9
26,,1.0000,27,,1.0000*,280.9,500.0,56.2,1.0,28087.6
26,,1.0000,28,,1.0000*,155.0,500.0,31.0,1.0,15504.6
26,,1.0000,29,,1.0000*,206.2,500.0,41.2,1.0,20621.4
28,,1.0000,29,,1.0000*,352.2,500.0,70.4,1.0,35218.3
