NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,149.0588836669922,30-1 
31,1 ,750.0,0.0,608.26708984375,800.0,-500.0,441.23248291015625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,63.36385726928711,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,202.3517303466797,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,307.72821044921875,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,213.32672119140625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,101.69393920898438,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,37.60647201538086,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,38.01798629760742,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-4.062570095062256,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,39-2 
