NUMBER,PU,Angle
1,1.0507231950759888,-0.24369142949581146
2,1.0540869235992432,-0.23351192474365234
3,1.0398414134979248,-0.28214961290359497
4,1.0306806564331055,-0.22815270721912384
5,1.0472038984298706,-0.17201703786849976
6,1.0486032962799072,-0.15270762145519257
7,1.0360952615737915,-0.19446931779384613
8,1.0340592861175537,-0.2057836353778839
9,1.0433717966079712,-0.23212109506130219
10,1.0303257703781128,-0.06648968160152435
11,1.0343576669692993,-0.09674490243196487
12,1.016974925994873,-0.10101594775915146
13,1.02545964717865,-0.10353508591651917
14,1.0221222639083862,-0.1919892132282257
15,1.013757586479187,-0.3214232623577118
16,1.027979850769043,-0.3492991626262665
17,1.0329991579055786,-0.3304896354675293
18,1.0341072082519531,-0.319419801235199
19,1.0344388484954834,-0.45317041873931885
20,0.9741165637969971,-0.6256923079490662
21,1.0290896892547607,-0.3070946931838989
22,1.0483647584915161,-0.22920921444892883
23,1.0433083772659302,-0.2326779067516327
24,1.0338529348373413,-0.3472130596637726
25,1.0567291975021362,-0.2177935242652893
26,1.0500845909118652,-0.2685626447200775
27,1.0358600616455078,-0.31711822748184204
28,1.0490919351577759,-0.20716716349124908
29,1.0492355823516846,-0.1589551717042923
30,1.0475000143051147,-0.19149349629878998
31,0.9819999933242798,-0.02769487537443638
32,0.9999999403953552,0.28330639004707336
33,0.9972000122070312,-0.36148497462272644
34,1.0123000144958496,-0.719318687915802
35,1.049299955368042,-0.14249195158481598
36,1.0635000467300415,-0.09544998407363892
37,1.0277999639511108,-0.0993080884218216
38,1.02649986743927,-0.03562748432159424
39,1.0299999713897705,-0.24935251474380493
