Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:35
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    121.9  1000.0    12.2     1.0 12190.5
     1     1           1.0000     1     39     39          1.0000*    1  1    165.8  1000.0    16.6     1.0 16578.6
     2     2           1.0000*    1      3     3           1.0000     1  1    365.1  1000.0    36.5     1.0 36508.6
     2     2           1.0000     1     25     25          1.0000*    1  1    262.4  1000.0    26.2     1.0 26240.2
     3     3           1.0000*    1      4     4           1.0000     1  1     72.3  1000.0     7.2     1.0  7232.3
     3     3           1.0000     1     18     18          1.0000*    1  1     67.5  1000.0     6.7     1.0  6749.9
     4     4           1.0000*    1      5     5           1.0000     1  1    215.8  1000.0    21.6     1.0 21575.2
     4     4           1.0000     1     14     14          1.0000*    1  1    262.0  1000.0    26.2     1.0 26197.6
     5     5           1.0000     1      6     6           1.0000*    1  1    497.6  1000.0    49.8     1.0 49759.2
     5     5           1.0000     1      8     8           1.0000*    1  1    340.0  1000.0    34.0     1.0 34001.5
     6     6           1.0000*    1      7     7           1.0000     1  1    447.4  1000.0    44.7     1.0 44738.4
     6     6           1.0000     1     11     11          1.0000*    1  1    375.8  1000.0    37.6     1.0 37581.1
     7     7           1.0000     1      8     8           1.0000*    1  1    199.6  1000.0    20.0     1.0 19964.5
     8     8           1.0000     1      9     9           1.0000*    1  1     32.4  1000.0     3.2     1.0  3240.7
     9     9           1.0000     1     39     39          1.0000*    1  1    159.3  1000.0    15.9     1.0 15934.8
    10     10          1.0000*    1     11     11          1.0000     1  1    359.4  1000.0    35.9     1.0 35943.6
    10     10          1.0000     1     13     13          1.0000*    1  1    312.0  1000.0    31.2     1.0 31197.4
    13     13          1.0000*    1     14     14          1.0000     1  1    303.3  1000.0    30.3     1.0 30326.3
    14     14          1.0000     1     15     15          1.0000*    1  1    115.3  1000.0    11.5     1.0 11530.5
    15     15          1.0000*    1     16     16          1.0000     1  1    278.8  1000.0    27.9     1.0 27880.6
    16     16          1.0000*    1     17     17          1.0000     1  1    209.9  1000.0    21.0     1.0 20990.8
    16     16          1.0000     1     19     19          1.0000*    1  1    433.5   500.0    86.7     1.0 43350.4
    16     16          1.0000     1     21     21          1.0000*    1  1    333.2   500.0    66.6     1.0 33324.6
    16     16          1.0000*    1     24     24          1.0000     1  1     97.6   500.0    19.5     1.0  9758.2
    17     17          1.0000*    1     18     18          1.0000     1  1    187.8   500.0    37.6     1.0 18776.3
    17     17          1.0000*    1     27     27          1.0000     1  1     31.1   500.0     6.2     1.0  3111.3
    21     21          1.0000     1     22     22          1.0000*    1  1    614.2   500.0   122.8     1.0 61418.5
    22     22          1.0000     1     23     23          1.0000*    1  1     74.5   500.0    14.9     1.0  7447.5
    23     23          1.0000*    1     24     24          1.0000     1  1    354.0   500.0    70.8     1.0 35399.5
    25     25          1.0000     1     26     26          1.0000*    1  1     89.1   500.0    17.8     1.0  8905.9
    26     26          1.0000     1     27     27          1.0000*    1  1    280.9   500.0    56.2     1.0 28087.6
    26     26          1.0000     1     28     28          1.0000*    1  1    155.0   500.0    31.0     1.0 15504.6
    26     26          1.0000     1     29     29          1.0000*    1  1    206.2   500.0    41.2     1.0 20621.4
    28     28          1.0000     1     29     29          1.0000*    1  1    352.2   500.0    70.4     1.0 35218.3
