from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,46.9,1000.0,4.7,1.0  4694.6
1,,1.0000,39,,1.0000*,126.2,1000.0,12.6,1.0 12619.6
2,,1.0000*,3,,1.0000,377.2,1000.0,37.7,1.0 37724.8
2,,1.0000,25,,1.0000*,154.3,1000.0,15.4,1.0 15425.2
3,,1.0000,4,,1.0000*,290.3,1000.0,29.0,1.0 29030.4
3,,1.0000*,18,,1.0000,330.3,1000.0,33.0,1.0 33027.2
4,,1.0000,5,,1.0000*,693.7,1000.0,69.4,1.0 69371.7
4,,1.0000,14,,1.0000*,104.4,1000.0,10.4,1.0 10443.6
5,,1.0000,6,,1.0000*,1017.3,1000.0,101.7,1.0101725.6
5,,1.0000,8,,1.0000*,340.1,1000.0,34.0,1.0 34011.8
6,,1.0000*,7,,1.0000,543.3,1000.0,54.3,1.0 54331.1
6,,1.0000,11,,1.0000*,87.1,1000.0,8.7,1.0  8712.1
7,,1.0000*,8,,1.0000,296.7,1000.0,29.7,1.0 29670.7
8,,1.0000*,9,,1.0000,114.3,1000.0,11.4,1.0 11429.9
9,,1.0000,39,,1.0000*,144.9,1000.0,14.5,1.0 14490.6
10,,1.0000*,11,,1.0000,33.8,1000.0,3.4,1.0  3380.0
10,,1.0000*,13,,1.0000,657.8,1000.0,65.8,1.0 65781.2
13,,1.0000*,14,,1.0000,682.1,1000.0,68.2,1.0 68211.8
14,,1.0000*,15,,1.0000,581.2,1000.0,58.1,1.0 58123.5
15,,1.0000*,16,,1.0000,304.7,1000.0,30.5,1.0 30465.6
16,,1.0000*,17,,1.0000,266.1,1000.0,26.6,1.0 26607.3
16,,1.0000*,19,,1.0000,564.6,500.0,112.9,1.0 56461.4
16,,1.0000,21,,1.0000*,331.1,500.0,66.2,1.0 33106.9
16,,1.0000*,24,,1.0000,110.1,500.0,22.0,1.0 11010.5
17,,1.0000,18,,1.0000*,171.3,500.0,34.3,1.0 17131.7
17,,1.0000*,27,,1.0000,96.5,500.0,19.3,1.0  9653.9
21,,1.0000,22,,1.0000*,618.0,500.0,123.6,1.0 61802.3
22,,1.0000,23,,1.0000*,75.4,500.0,15.1,1.0  7539.0
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35386.6
25,,1.0000*,26,,1.0000,186.8,500.0,37.4,1.0 18677.6
26,,1.0000*,27,,1.0000,381.3,500.0,76.3,1.0 38127.1
26,,1.0000,28,,1.0000*,151.5,500.0,30.3,1.0 15145.8
26,,1.0000,29,,1.0000*,202.8,500.0,40.6,1.0 20279.5
28,,1.0000,29,,1.0000*,351.1,500.0,70.2,1.0 35111.1
