NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,336.0638122558594,30-1 
31,1 ,750.0,0.0,675.7344970703125,800.0,-500.0,434.598876953125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,58.05418395996094,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,219.76158142089844,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,316.2081604003906,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,231.97598266601562,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,112.26954650878906,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,67.08573913574219,37-1 
37,2 ,400.0,0.0,1000.0,300.0,0.0,124.23284149169922,37-2 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,73.78227996826172,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,65.59776306152344,39-1 
