NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,107.08137512207031,30-1 
31,1 ,750.0,0.0,581.3623657226562,800.0,-500.0,494.2236022949219,31-1 
31,2 ,400.0,0.0,1017.6416625976562,300.0,0.0,300.0,31-2 
32,1 ,750.0,0.0,650.0,800.0,-500.0,82.7098159790039,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,201.8397979736328,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,307.4822082519531,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,212.7724609375,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,101.37947845458984,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,0.5959839820861816,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,24.31070899963379,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,0.9766741394996643,39-1 
