NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,27.711688995361328,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,110.84675598144531,30-2 
31,1 ,750.0,0.0,605.2240600585938,800.0,-500.0,417.47003173828125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,51.43649673461914,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,215.11412048339844,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,313.944091796875,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,226.99835205078125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,109.44677734375,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,120.7577133178711,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,68.70824432373047,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,51.4979248046875,39-1 
