NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,135.44432067871094,30-1 
31,1 ,750.0,0.0,614.4082641601562,800.0,-500.0,421.6619567871094,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,59.29866409301758,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,280.62457275390625,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,345.88067626953125,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,177.04998779296875,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,272.3846130371094,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,293.271240234375,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,2.2843003273010254,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,39.62427520751953,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-3.450293779373169,39-1 
