from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,171.5,1000.0,17.2,1.0,17150.6
1,,1.0000,39,,1.0000*,161.3,1000.0,16.1,1.0,16126.2
2,,1.0000*,3,,1.0000,615.6,1000.0,61.6,1.0,61562.3
2,,1.0000,25,,1.0000*,626.6,1000.0,62.7,1.0,62657.8
3,,1.0000*,4,,1.0000,176.4,1000.0,17.6,1.0,17638.6
3,,1.0000,18,,1.0000*,186.3,1000.0,18.6,1.0,18630.8
4,,1.0000*,5,,1.0000,299.6,1000.0,30.0,1.0,29961.0
4,,1.0000,14,,1.0000*,124.4,1000.0,12.4,1.0,12440.7
5,,1.0000,6,,1.0000*,536.6,1000.0,53.7,1.0,53662.7
5,,1.0000,8,,1.0000*,311.5,1000.0,31.1,1.0,31148.5
6,,1.0000*,7,,1.0000,434.2,1000.0,43.4,1.0,43420.5
6,,1.0000,11,,1.0000*,283.8,1000.0,28.4,1.0,28383.4
7,,1.0000,8,,1.0000*,186.6,1000.0,18.7,1.0,18656.6
8,,1.0000*,9,,1.0000,55.8,1000.0,5.6,1.0,5583.5
9,,1.0000,39,,1.0000*,144.8,1000.0,14.5,1.0,14479.1
10,,1.0000*,11,,1.0000,270.3,1000.0,27.0,1.0,27033.6
10,,1.0000*,13,,1.0000,410.8,1000.0,41.1,1.0,41082.6
13,,1.0000*,14,,1.0000,407.1,1000.0,40.7,1.0,40712.0
14,,1.0000,15,,1.0000*,299.5,1000.0,29.9,1.0,29948.9
15,,1.0000*,16,,1.0000,59.9,1000.0,6.0,1.0,5993.9
16,,1.0000*,17,,1.0000,612.0,1000.0,61.2,1.0,61204.4
16,,1.0000,19,,1.0000*,580.0,500.0,116.0,1.0,57999.6
16,,1.0000*,21,,1.0000,331.8,500.0,66.4,1.0,33178.1
16,,1.0000*,24,,1.0000,139.6,500.0,27.9,1.0,13963.2
17,,1.0000*,18,,1.0000,97.4,500.0,19.5,1.0,9738.8
17,,1.0000*,27,,1.0000,658.6,500.0,131.7,1.0,65856.5
21,,1.0000,22,,1.0000*,630.2,500.0,126.0,1.0,63019.9
22,,1.0000,23,,1.0000*,77.5,500.0,15.5,1.0,7754.8
23,,1.0000*,24,,1.0000,356.0,500.0,71.2,1.0,35602.0
25,,1.0000,26,,1.0000*,390.1,500.0,78.0,1.0,39012.9
26,,1.0000,27,,1.0000*,883.9,500.0,176.8,1.0,88393.5
26,,1.0000*,28,,1.0000,628.1,500.0,125.6,1.0,62810.6
26,,1.0000,29,,1.0000*,679.6,500.0,135.9,1.0,67955.5
28,,1.0000,29,,1.0000*,843.0,500.0,168.6,1.0,84302.9
