from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,49.1,1000.0,4.9,1.0  4908.3
1,,1.0000,39,,1.0000*,128.3,1000.0,12.8,1.0 12827.2
2,,1.0000*,3,,1.0000,375.1,1000.0,37.5,1.0 37506.6
2,,1.0000,25,,1.0000*,156.4,1000.0,15.6,1.0 15638.9
3,,1.0000,4,,1.0000*,287.1,1000.0,28.7,1.0 28711.8
3,,1.0000*,18,,1.0000,330.2,1000.0,33.0,1.0 33022.8
4,,1.0000,5,,1.0000*,697.1,1000.0,69.7,1.0 69712.2
4,,1.0000,14,,1.0000*,106.5,1000.0,10.7,1.0 10653.6
5,,1.0000,6,,1.0000*,1017.4,1000.0,101.7,1.0101736.3
5,,1.0000,8,,1.0000*,341.4,1000.0,34.1,1.0 34140.4
6,,1.0000*,7,,1.0000,544.9,1000.0,54.5,1.0 54489.4
6,,1.0000,11,,1.0000*,114.5,1000.0,11.5,1.0 11450.9
7,,1.0000,8,,1.0000*,297.2,1000.0,29.7,1.0 29724.2
8,,1.0000*,9,,1.0000,107.7,1000.0,10.8,1.0 10771.1
9,,1.0000,39,,1.0000*,155.8,1000.0,15.6,1.0 15584.2
10,,1.0000*,11,,1.0000,62.4,1000.0,6.2,1.0  6235.6
10,,1.0000*,13,,1.0000,657.4,1000.0,65.7,1.0 65739.3
13,,1.0000*,14,,1.0000,681.5,1000.0,68.2,1.0 68153.1
14,,1.0000*,15,,1.0000,581.8,1000.0,58.2,1.0 58184.5
15,,1.0000*,16,,1.0000,298.4,1000.0,29.8,1.0 29836.9
16,,1.0000*,17,,1.0000,266.0,1000.0,26.6,1.0 26599.1
16,,1.0000*,19,,1.0000,563.9,500.0,112.8,1.0 56385.7
16,,1.0000,21,,1.0000*,331.4,500.0,66.3,1.0 33143.5
16,,1.0000*,24,,1.0000,107.3,500.0,21.5,1.0 10729.1
17,,1.0000,18,,1.0000*,170.9,500.0,34.2,1.0 17090.3
17,,1.0000*,27,,1.0000,95.7,500.0,19.1,1.0  9574.8
21,,1.0000,22,,1.0000*,617.1,500.0,123.4,1.0 61709.2
22,,1.0000,23,,1.0000*,75.2,500.0,15.0,1.0  7518.5
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.1
25,,1.0000*,26,,1.0000,186.7,500.0,37.3,1.0 18673.6
26,,1.0000*,27,,1.0000,380.6,500.0,76.1,1.0 38064.0
26,,1.0000,28,,1.0000*,152.0,500.0,30.4,1.0 15196.0
26,,1.0000,29,,1.0000*,203.3,500.0,40.7,1.0 20328.1
28,,1.0000,29,,1.0000*,351.3,500.0,70.3,1.0 35125.4
