NUMBER,PU,Angle
1,1.0480749607086182,-0.16881106793880463
2,1.0499967336654663,-0.12712271511554718
3,1.0354262590408325,-0.1770571768283844
4,1.0401077270507812,-0.18830709159374237
5,1.0603501796722412,-0.16690917313098907
6,1.0620183944702148,-0.15511326491832733
7,1.0491079092025757,-0.1901339441537857
8,1.046715497970581,-0.19826890528202057
9,1.0491098165512085,-0.1961619108915329
10,1.0476664304733276,-0.11663810163736343
11,1.051177978515625,-0.12998919188976288
12,1.0343475341796875,-0.13027240335941315
13,1.0425275564193726,-0.12882789969444275
14,1.0332541465759277,-0.15761928260326385
15,0.9975290894508362,-0.1675989031791687
16,0.9970968961715698,-0.1427844613790512
17,1.012876272201538,-0.15990807116031647
18,1.0201416015625,-0.1741948425769806
19,1.0225186347961426,-0.2528754472732544
20,0.9673382043838501,-0.4289533197879791
21,0.9797285795211792,-0.02405371703207493
22,0.9969646334648132,0.1380028873682022
23,0.9660348892211914,0.18856191635131836
24,0.9904311299324036,-0.11319464445114136
25,1.056496024131775,-0.10255270451307297
26,1.0434476137161255,-0.1257677972316742
27,1.0233861207962036,-0.1619749665260315
28,1.0456569194793701,-0.06402786076068878
29,1.0468789339065552,-0.015634367242455482
30,1.0475000143051147,-0.08494052290916443
31,0.9819999933242798,-0.02769487537443638
32,0.9831000566482544,0.018829479813575745
33,0.997200071811676,-0.1606951653957367
34,1.0123000144958496,-0.5235925912857056
35,1.049299955368042,0.229202538728714
36,1.0,0.6406875252723694
37,1.0277999639511108,0.015953246504068375
38,1.0264999866485596,0.107855886220932
39,1.0299999713897705,-0.1938473880290985
