from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,118.6,1000.0,11.9,1.0 11862.4
1,,1.0000,39,,1.0000*,155.1,1000.0,15.5,1.0 15508.5
2,,1.0000*,3,,1.0000,371.8,1000.0,37.2,1.0 37181.1
2,,1.0000,25,,1.0000*,257.7,1000.0,25.8,1.0 25767.5
3,,1.0000*,4,,1.0000,66.9,1000.0,6.7,1.0  6692.1
3,,1.0000,18,,1.0000*,130.0,1000.0,13.0,1.0 13004.7
4,,1.0000*,5,,1.0000,249.8,1000.0,25.0,1.0 24979.9
4,,1.0000,14,,1.0000*,262.1,1000.0,26.2,1.0 26213.7
5,,1.0000,6,,1.0000*,514.2,1000.0,51.4,1.0 51415.8
5,,1.0000,8,,1.0000*,335.7,1000.0,33.6,1.0 33567.3
6,,1.0000*,7,,1.0000,449.2,1000.0,44.9,1.0 44924.9
6,,1.0000,11,,1.0000*,369.7,1000.0,37.0,1.0 36970.9
7,,1.0000,8,,1.0000*,201.5,1000.0,20.2,1.0 20153.4
8,,1.0000*,9,,1.0000,28.1,1000.0,2.8,1.0  2813.6
9,,1.0000,39,,1.0000*,142.8,1000.0,14.3,1.0 14281.2
10,,1.0000*,11,,1.0000,351.7,1000.0,35.2,1.0 35173.2
10,,1.0000,13,,1.0000*,332.8,1000.0,33.3,1.0 33275.0
13,,1.0000,14,,1.0000*,320.7,1000.0,32.1,1.0 32074.1
14,,1.0000,15,,1.0000*,187.2,1000.0,18.7,1.0 18724.5
15,,1.0000,16,,1.0000*,262.3,1000.0,26.2,1.0 26233.7
16,,1.0000*,17,,1.0000,265.6,1000.0,26.6,1.0 26564.7
16,,1.0000,19,,1.0000*,590.2,500.0,118.0,1.0 59022.4
16,,1.0000*,21,,1.0000,870.9,500.0,174.2,1.0 87090.8
16,,1.0000*,24,,1.0000,507.9,500.0,101.6,1.0 50792.7
17,,1.0000*,18,,1.0000,203.4,500.0,40.7,1.0 20342.4
17,,1.0000*,27,,1.0000,79.0,500.0,15.8,1.0  7897.4
21,,1.0000,22,,1.0000*,1142.4,500.0,228.5,1.0114242.6
22,,1.0000*,23,,1.0000,600.5,500.0,120.1,1.0 60049.7
23,,1.0000,24,,1.0000*,828.3,500.0,165.7,1.0 82832.6
25,,1.0000,26,,1.0000*,102.6,500.0,20.5,1.0 10259.6
26,,1.0000,27,,1.0000*,299.1,500.0,59.8,1.0 29908.6
26,,1.0000,28,,1.0000*,149.1,500.0,29.8,1.0 14905.8
26,,1.0000,29,,1.0000*,200.4,500.0,40.1,1.0 20043.6
28,,1.0000,29,,1.0000*,350.5,500.0,70.1,1.0 35047.0
