Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     47.4  1000.0     4.7     1.0  4742.5
     1     1           1.0000     1     39     39          1.0000*    1  1    126.6  1000.0    12.7     1.0 12656.2
     2     2           1.0000*    1      3     3           1.0000     1  1    376.7  1000.0    37.7     1.0 37673.5
     2     2           1.0000     1     25     25          1.0000*    1  1    155.7  1000.0    15.6     1.0 15568.5
     3     3           1.0000     1      4     4           1.0000*    1  1    286.1  1000.0    28.6     1.0 28608.8
     3     3           1.0000*    1     18     18          1.0000     1  1    326.1  1000.0    32.6     1.0 32608.3
     4     4           1.0000     1      5     5           1.0000*    1  1    687.8  1000.0    68.8     1.0 68778.2
     4     4           1.0000     1     14     14          1.0000*    1  1    106.1  1000.0    10.6     1.0 10606.0
     5     5           1.0000     1      6     6           1.0000*    1  1   1011.2  1000.0   101.1     1.0101118.2
     5     5           1.0000     1      8     8           1.0000*    1  1    340.2  1000.0    34.0     1.0 34019.1
     6     6           1.0000*    1      7     7           1.0000     1  1    542.2  1000.0    54.2     1.0 54217.1
     6     6           1.0000     1     11     11          1.0000*    1  1     86.4  1000.0     8.6     1.0  8641.9
     7     7           1.0000*    1      8     8           1.0000     1  1    295.5  1000.0    29.6     1.0 29550.5
     8     8           1.0000*    1      9     9           1.0000     1  1    112.5  1000.0    11.3     1.0 11254.4
     9     9           1.0000     1     39     39          1.0000*    1  1    145.0  1000.0    14.5     1.0 14504.7
    10     10          1.0000*    1     11     11          1.0000     1  1     34.9  1000.0     3.5     1.0  3485.1
    10     10          1.0000*    1     13     13          1.0000     1  1    653.7  1000.0    65.4     1.0 65368.0
    13     13          1.0000*    1     14     14          1.0000     1  1    677.7  1000.0    67.8     1.0 67771.7
    14     14          1.0000*    1     15     15          1.0000     1  1    575.1  1000.0    57.5     1.0 57508.6
    15     15          1.0000*    1     16     16          1.0000     1  1    299.1  1000.0    29.9     1.0 29911.0
    16     16          1.0000*    1     17     17          1.0000     1  1    260.7  1000.0    26.1     1.0 26069.6
    16     16          1.0000     1     19     19          1.0000*    1  1    459.1   500.0    91.8     1.0 45911.7
    16     16          1.0000*    1     21     21          1.0000     1  1    498.3   500.0    99.7     1.0 49831.9
    16     16          1.0000*    1     24     24          1.0000     1  1    177.7   500.0    35.5     1.0 17772.7
    17     17          1.0000     1     18     18          1.0000*    1  1    167.2   500.0    33.4     1.0 16720.5
    17     17          1.0000*    1     27     27          1.0000     1  1     95.2   500.0    19.0     1.0  9515.9
    21     21          1.0000     1     22     22          1.0000*    1  1    796.8   700.0   113.8     1.0 79682.5
    22     22          1.0000     1     23     23          1.0000*    1  1    141.5   500.0    28.3     1.0 14146.8
    23     23          1.0000     1     24     24          1.0000*    1  1    178.8   500.0    35.8     1.0 17877.2
    25     25          1.0000*    1     26     26          1.0000     1  1    185.6   500.0    37.1     1.0 18559.7
    26     26          1.0000*    1     27     27          1.0000     1  1    379.9   500.0    76.0     1.0 37988.4
    26     26          1.0000     1     28     28          1.0000*    1  1    151.6   500.0    30.3     1.0 15162.3
    26     26          1.0000     1     29     29          1.0000*    1  1    203.0   500.0    40.6     1.0 20295.5
    28     28          1.0000     1     29     29          1.0000*    1  1    351.2   500.0    70.2     1.0 35115.8
