NUMBER,PU,Angle
1,1.0329749584197998,-0.10665837675333023
2,1.015291452407837,-0.029321489855647087
3,1.0187084674835205,-0.1557694524526596
4,1.0376425981521606,-0.19791746139526367
5,1.0601117610931396,-0.17398667335510254
6,1.0621482133865356,-0.1626802384853363
7,1.0491962432861328,-0.19454847276210785
8,1.0467504262924194,-0.2010837197303772
9,1.049081802368164,-0.1724226027727127
10,1.0491645336151123,-0.13478310406208038
11,1.0523290634155273,-0.14467118680477142
12,1.0360251665115356,-0.1483888179063797
13,1.0446594953536987,-0.1504099816083908
14,1.0373964309692383,-0.1880926489830017
15,1.018513798713684,-0.25371310114860535
16,1.0252972841262817,-0.25466832518577576
17,1.021097183227539,-0.2111678570508957
18,1.0185574293136597,-0.1977325975894928
19,1.0474504232406616,-0.17357410490512848
20,0.9895610213279724,-0.19835896790027618
21,1.0197930335998535,-0.31871461868286133
22,1.0439515113830566,-0.21685422956943512
23,1.041081190109253,-0.20486247539520264
24,1.0320565700531006,-0.26235824823379517
25,1.036649227142334,0.06688278913497925
26,1.0301371812820435,-0.06660972535610199
27,1.0168359279632568,-0.15387628972530365
28,1.038766622543335,-0.004164346493780613
29,1.042151927947998,0.04459799453616142
30,1.0475000143051147,0.01430349051952362
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.0004898966290056705
33,0.9972000122070312,-0.08241598308086395
34,1.0123000144958496,-0.10771582275629044
35,1.049299955368042,-0.1297694593667984
36,1.063499927520752,-0.06737907975912094
37,1.0,0.42673394083976746
38,1.0264999866485596,0.16841654479503632
39,1.03000009059906,-0.15154552459716797
