NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,120.22666931152344,30-1 
31,1 ,750.0,0.0,627.8887329101562,800.0,-500.0,409.0707702636719,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,43.27156066894531,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,324.3299255371094,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,179.12750244140625,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,284.91229248046875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,132.9246826171875,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-8.14001750946045,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,28.321434020996094,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-12.95325756072998,39-1 
