from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,49.6,1000.0,5.0,1.0  4955.3
1,,1.0000,39,,1.0000*,128.6,1000.0,12.9,1.0 12862.9
2,,1.0000*,3,,1.0000,374.6,1000.0,37.5,1.0 37464.4
2,,1.0000,25,,1.0000*,157.8,1000.0,15.8,1.0 15780.4
3,,1.0000,4,,1.0000*,282.9,1000.0,28.3,1.0 28292.8
3,,1.0000*,18,,1.0000,326.0,1000.0,32.6,1.0 32604.4
4,,1.0000,5,,1.0000*,691.2,1000.0,69.1,1.0 69120.5
4,,1.0000,14,,1.0000*,108.1,1000.0,10.8,1.0 10811.0
5,,1.0000,6,,1.0000*,1011.3,1000.0,101.1,1.0101129.0
5,,1.0000,8,,1.0000*,341.5,1000.0,34.1,1.0 34148.8
6,,1.0000*,7,,1.0000,543.8,1000.0,54.4,1.0 54376.7
6,,1.0000,11,,1.0000*,114.4,1000.0,11.4,1.0 11435.2
7,,1.0000,8,,1.0000*,296.1,1000.0,29.6,1.0 29607.9
8,,1.0000*,9,,1.0000,106.0,1000.0,10.6,1.0 10602.8
9,,1.0000,39,,1.0000*,156.1,1000.0,15.6,1.0 15608.1
10,,1.0000*,11,,1.0000,63.6,1000.0,6.4,1.0  6360.2
10,,1.0000*,13,,1.0000,653.3,1000.0,65.3,1.0 65327.1
13,,1.0000*,14,,1.0000,677.1,1000.0,67.7,1.0 67713.5
14,,1.0000*,15,,1.0000,575.7,1000.0,57.6,1.0 57569.4
15,,1.0000*,16,,1.0000,292.8,1000.0,29.3,1.0 29275.3
16,,1.0000*,17,,1.0000,260.6,1000.0,26.1,1.0 26063.6
16,,1.0000,19,,1.0000*,458.2,500.0,91.6,1.0 45816.6
16,,1.0000*,21,,1.0000,498.7,500.0,99.7,1.0 49869.0
16,,1.0000*,24,,1.0000,175.6,500.0,35.1,1.0 17556.9
17,,1.0000,18,,1.0000*,166.8,500.0,33.4,1.0 16678.9
17,,1.0000*,27,,1.0000,94.4,500.0,18.9,1.0  9439.6
21,,1.0000,22,,1.0000*,795.7,500.0,159.1,1.0 79574.6
22,,1.0000,23,,1.0000*,141.3,500.0,28.3,1.0 14127.3
23,,1.0000,24,,1.0000*,178.6,500.0,35.7,1.0 17855.1
25,,1.0000*,26,,1.0000,185.6,500.0,37.1,1.0 18556.6
26,,1.0000*,27,,1.0000,379.3,500.0,75.9,1.0 37927.3
26,,1.0000,28,,1.0000*,152.1,500.0,30.4,1.0 15212.6
26,,1.0000,29,,1.0000*,203.4,500.0,40.7,1.0 20344.0
28,,1.0000,29,,1.0000*,351.3,500.0,70.3,1.0 35130.2
