NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,147.95130920410156,30-1 
31,1 ,750.0,0.0,596.68408203125,800.0,-500.0,438.30908203125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,61.81462860107422,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,109.1160659790039,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,167.06942749023438,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,235.53228759765625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,105.16102600097656,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,36.61239242553711,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,37.18312454223633,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-4.788181781768799,39-1 
39,2 ,400.0,0.0,1000.0,300.0,0.0,0.0,39-2 
