from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,53.6,1000.0,5.4,1.0,5357.9
1,,1.0000,39,,1.0000*,127.6,1000.0,12.8,1.0,12757.1
2,,1.0000,3,,1.0000*,364.8,1000.0,36.5,1.0,36478.9
2,,1.0000,25,,1.0000*,165.6,1000.0,16.6,1.0,16563.1
3,,1.0000,4,,1.0000*,272.0,1000.0,27.2,1.0,27197.3
3,,1.0000*,18,,1.0000,299.4,1000.0,29.9,1.0,29943.0
4,,1.0000,5,,1.0000*,487.1,1000.0,48.7,1.0,48708.5
4,,1.0000,14,,1.0000*,304.9,1000.0,30.5,1.0,30487.4
5,,1.0000,6,,1.0000*,809.4,1000.0,80.9,1.0,80942.6
5,,1.0000,8,,1.0000*,347.7,1000.0,34.8,1.0,34769.4
6,,1.0000*,7,,1.0000,512.5,1000.0,51.2,1.0,51248.9
6,,1.0000*,11,,1.0000,766.0,1000.0,76.6,1.0,76601.8
7,,1.0000,8,,1.0000*,265.4,1000.0,26.5,1.0,26537.0
8,,1.0000*,9,,1.0000,90.1,1000.0,9.0,1.0,9014.2
9,,1.0000,39,,1.0000*,138.0,1000.0,13.8,1.0,13795.4
10,,1.0000,11,,1.0000*,757.3,1000.0,75.7,1.0,75726.7
10,,1.0000*,13,,1.0000,911.6,1000.0,91.2,1.0,91159.3
13,,1.0000*,14,,1.0000,912.0,1000.0,91.2,1.0,91198.0
14,,1.0000*,15,,1.0000,612.6,1000.0,61.3,1.0,61258.8
15,,1.0000*,16,,1.0000,340.8,1000.0,34.1,1.0,34082.7
16,,1.0000*,17,,1.0000,226.4,1000.0,22.6,1.0,22637.2
16,,1.0000,19,,1.0000*,459.9,500.0,92.0,1.0,45991.5
16,,1.0000*,21,,1.0000,498.1,500.0,99.6,1.0,49806.6
16,,1.0000*,24,,1.0000,179.4,500.0,35.9,1.0,17938.9
17,,1.0000,18,,1.0000*,140.3,500.0,28.1,1.0,14033.1
17,,1.0000*,27,,1.0000,86.5,500.0,17.3,1.0,8646.9
21,,1.0000,22,,1.0000*,797.7,500.0,159.5,1.0,79767.0
22,,1.0000,23,,1.0000*,141.6,500.0,28.3,1.0,14161.6
23,,1.0000,24,,1.0000*,179.0,500.0,35.8,1.0,17897.6
25,,1.0000,26,,1.0000*,175.3,500.0,35.1,1.0,17533.6
26,,1.0000*,27,,1.0000,370.2,500.0,74.0,1.0,37020.0
26,,1.0000,28,,1.0000*,151.6,500.0,30.3,1.0,15158.4
26,,1.0000,29,,1.0000*,202.9,500.0,40.6,1.0,20291.7
28,,1.0000,29,,1.0000*,351.1,500.0,70.2,1.0,35114.7
