NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,114.78936767578125,30-1 
31,1 ,750.0,0.0,596.6763305664062,800.0,-500.0,483.47882080078125,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,187.0225830078125,32-1 
32,2 ,400.0,0.0,1000.0,300.0,0.0,287.7270812988281,32-2 
33,1 ,750.0,0.0,632.0,800.0,-500.0,117.27400970458984,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,170.85008239746094,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,244.80178833007812,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,110.37318420410156,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,3.0656979084014893,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,26.515138626098633,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,9.900516510009766,39-1 
