NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,27.542627334594727,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,110.1705093383789,30-2 
31,1 ,750.0,0.0,593.6571655273438,800.0,-500.0,414.79608154296875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,50.145870208740234,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,121.32515716552734,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,172.72703552246094,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,249.40533447265625,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,112.96198272705078,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,119.86795806884766,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,67.88704681396484,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,51.0731201171875,39-1 
