from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,212.0,1000.0,21.2,1.0,21202.3
1,,1.0000,39,,1.0000*,195.1,1000.0,19.5,1.0,19515.0
2,,1.0000*,3,,1.0000,862.0,1000.0,86.2,1.0,86195.8
2,,1.0000,25,,1.0000*,946.9,1000.0,94.7,1.0,94693.9
3,,1.0000*,4,,1.0000,231.0,1000.0,23.1,1.0,23098.3
3,,1.0000*,18,,1.0000,327.1,1000.0,32.7,1.0,32709.9
4,,1.0000*,5,,1.0000,277.0,1000.0,27.7,1.0,27701.7
4,,1.0000,14,,1.0000*,82.8,1000.0,8.3,1.0,8277.6
5,,1.0000,6,,1.0000*,495.4,1000.0,49.5,1.0,49543.6
5,,1.0000,8,,1.0000*,296.7,1000.0,29.7,1.0,29669.1
6,,1.0000*,7,,1.0000,413.3,1000.0,41.3,1.0,41334.0
6,,1.0000,11,,1.0000*,278.0,1000.0,27.8,1.0,27803.4
7,,1.0000,8,,1.0000*,166.0,1000.0,16.6,1.0,16598.5
8,,1.0000*,9,,1.0000,89.2,1000.0,8.9,1.0,8915.8
9,,1.0000,39,,1.0000*,168.9,1000.0,16.9,1.0,16892.4
10,,1.0000*,11,,1.0000,265.4,1000.0,26.5,1.0,26538.9
10,,1.0000*,13,,1.0000,411.5,1000.0,41.2,1.0,41152.7
13,,1.0000*,14,,1.0000,410.0,1000.0,41.0,1.0,41003.7
14,,1.0000,15,,1.0000*,331.1,1000.0,33.1,1.0,33109.0
15,,1.0000*,16,,1.0000,82.8,1000.0,8.3,1.0,8278.1
16,,1.0000,17,,1.0000*,512.4,1000.0,51.2,1.0,51240.5
16,,1.0000,19,,1.0000*,461.9,500.0,92.4,1.0,46186.6
16,,1.0000*,21,,1.0000,497.6,500.0,99.5,1.0,49759.9
16,,1.0000*,24,,1.0000,183.0,500.0,36.6,1.0,18304.8
17,,1.0000,18,,1.0000*,174.4,500.0,34.9,1.0,17436.0
17,,1.0000,27,,1.0000*,345.4,500.0,69.1,1.0,34539.7
21,,1.0000,22,,1.0000*,799.6,500.0,159.9,1.0,79957.7
22,,1.0000,23,,1.0000*,141.9,500.0,28.4,1.0,14194.1
23,,1.0000,24,,1.0000*,179.5,500.0,35.9,1.0,17952.4
25,,1.0000*,26,,1.0000,441.2,500.0,88.2,1.0,44119.4
26,,1.0000*,27,,1.0000,628.7,500.0,125.7,1.0,62865.1
26,,1.0000*,28,,1.0000,147.4,500.0,29.5,1.0,14742.0
26,,1.0000,29,,1.0000*,196.5,500.0,39.3,1.0,19652.8
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0,34968.4
