from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,404.8,1000.0,40.5,1.0,40476.6
1,,1.0000,39,,1.0000*,416.4,1000.0,41.6,1.0,41643.0
2,,1.0000*,3,,1.0000,691.9,1000.0,69.2,1.0,69190.1
2,,1.0000,25,,1.0000*,68.8,1000.0,6.9,1.0,6875.5
3,,1.0000*,4,,1.0000,23.9,1000.0,2.4,1.0,2390.9
3,,1.0000*,18,,1.0000,372.6,1000.0,37.3,1.0,37263.2
4,,1.0000,5,,1.0000*,452.8,1000.0,45.3,1.0,45276.6
4,,1.0000,14,,1.0000*,76.7,1000.0,7.7,1.0,7670.4
5,,1.0000,6,,1.0000*,495.3,1000.0,49.5,1.0,49527.4
5,,1.0000,8,,1.0000*,188.3,1000.0,18.8,1.0,18828.9
6,,1.0000,7,,1.0000*,278.2,1000.0,27.8,1.0,27821.9
6,,1.0000,11,,1.0000*,169.8,1000.0,17.0,1.0,16983.5
7,,1.0000,8,,1.0000*,107.5,1000.0,10.8,1.0,10751.1
8,,1.0000*,9,,1.0000,505.7,1000.0,50.6,1.0,50571.6
9,,1.0000,39,,1.0000*,516.0,1000.0,51.6,1.0,51603.7
10,,1.0000*,11,,1.0000,159.2,1000.0,15.9,1.0,15918.6
10,,1.0000*,13,,1.0000,513.6,1000.0,51.4,1.0,51357.7
13,,1.0000*,14,,1.0000,524.2,1000.0,52.4,1.0,52423.3
14,,1.0000*,15,,1.0000,454.3,1000.0,45.4,1.0,45431.9
15,,1.0000*,16,,1.0000,175.2,1000.0,17.5,1.0,17519.3
16,,1.0000,17,,1.0000*,379.1,1000.0,37.9,1.0,37905.2
16,,1.0000,19,,1.0000*,458.3,500.0,91.7,1.0,45830.7
16,,1.0000*,21,,1.0000,498.6,500.0,99.7,1.0,49863.0
16,,1.0000*,24,,1.0000,175.9,500.0,35.2,1.0,17590.1
17,,1.0000,18,,1.0000*,214.1,500.0,42.8,1.0,21405.7
17,,1.0000,27,,1.0000*,169.3,500.0,33.9,1.0,16927.6
21,,1.0000,22,,1.0000*,795.9,500.0,159.2,1.0,79591.1
22,,1.0000,23,,1.0000*,141.3,500.0,28.3,1.0,14130.3
23,,1.0000,24,,1.0000*,178.6,500.0,35.7,1.0,17858.2
25,,1.0000*,26,,1.0000,262.0,500.0,52.4,1.0,26204.2
26,,1.0000*,27,,1.0000,452.4,500.0,90.5,1.0,45236.1
26,,1.0000,28,,1.0000*,149.9,500.0,30.0,1.0,14985.9
26,,1.0000,29,,1.0000*,201.2,500.0,40.2,1.0,20123.3
28,,1.0000,29,,1.0000*,350.7,500.0,70.1,1.0,35067.6
