NUMBER,PU,Angle
1,1.051586627960205,-0.4644095301628113
2,1.0558956861495972,-0.46213486790657043
3,1.0438224077224731,-0.5123458504676819
4,1.0381871461868286,-0.45709535479545593
5,1.053141474723816,-0.3777235448360443
6,1.0547921657562256,-0.3540535569190979
7,1.0417991876602173,-0.3977925479412079
8,1.039528727531433,-0.41022416949272156
9,1.045416235923767,-0.44320881366729736
10,1.0441879034042358,-0.3559280037879944
11,1.0466469526290894,-0.3561074435710907
12,1.0304514169692993,-0.3696294128894806
13,1.0396220684051514,-0.38150107860565186
14,1.0341763496398926,-0.4450058043003082
15,1.0211232900619507,-0.562609076499939
16,1.0325047969818115,-0.5860782861709595
17,1.036854863166809,-0.5647796988487244
18,1.0379732847213745,-0.5520864129066467
19,1.0501010417938232,-0.5053860545158386
20,0.991007387638092,-0.5300148725509644
21,1.0249354839324951,-0.6492860317230225
22,1.0467015504837036,-0.5481346845626831
23,1.0439035892486572,-0.5362518429756165
24,1.0386167764663696,-0.5936096906661987
25,1.0577982664108276,-0.44703251123428345
26,1.0518503189086914,-0.5003511309623718
27,1.038558006286621,-0.5499852299690247
28,1.0500057935714722,-0.43904638290405273
29,1.0498625040054321,-0.3908824324607849
30,1.0475000143051147,-0.42018845677375793
31,1.0,-0.02769487537443638
32,0.9830999970436096,-0.2200063019990921
33,0.9972000122070312,-0.4143337905406952
34,1.0123000144958496,-0.4394311308860779
35,1.049299955368042,-0.4612792432308197
36,1.0635000467300415,-0.39909201860427856
37,1.0277999639511108,-0.3286409080028534
38,1.0264999866485596,-0.26759785413742065
39,1.0299999713897705,-0.46519702672958374
