NUMBER,PU,Angle
1,1.0363500118255615,-0.0668276697397232
2,1.026003122329712,0.020227016881108284
3,1.0229156017303467,-0.12541472911834717
4,1.0400158166885376,-0.17820081114768982
5,1.0619242191314697,-0.15812645852565765
6,1.0638328790664673,-0.14786744117736816
7,1.0508443117141724,-0.17819282412528992
8,1.0483593940734863,-0.183974027633667
9,1.0496037006378174,-0.14578694105148315
10,1.0505729913711548,-0.11903062462806702
11,1.0538305044174194,-0.12922582030296326
12,1.037602424621582,-0.1326095461845398
13,1.0462355613708496,-0.13429927825927734
14,1.0393178462982178,-0.171034038066864
15,1.0203468799591064,-0.23908469080924988
16,1.0271193981170654,-0.241204634308815
17,1.0239583253860474,-0.19909165799617767
18,1.021667242050171,-0.17862795293331146
19,1.0481204986572266,-0.16021256148815155
20,0.9899266362190247,-0.1849578619003296
21,1.0210932493209839,-0.3050375282764435
22,1.0446468591690063,-0.20335735380649567
23,1.041794776916504,-0.19139324128627777
24,1.033715009689331,-0.2488541305065155
25,1.03004789352417,0.014516727067530155
26,1.0323410034179688,-0.08740212023258209
27,1.020614504814148,-0.15950320661067963
28,1.039907455444336,-0.025074878707528114
29,1.042934775352478,0.02362595498561859
30,1.0,0.2482258826494217
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.016059918329119682
33,0.9972000122070312,-0.06908123940229416
34,1.01229989528656,-0.09432974457740784
35,1.049299955368042,-0.11633065342903137
36,1.0635000467300415,-0.053991809487342834
37,1.0277999639511108,0.13540871441364288
38,1.0264999866485596,0.1473899632692337
39,1.0299999713897705,-0.11822447180747986
