from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,116.8,1000.0,11.7,1.0 11676.6
1,,1.0000,39,,1.0000*,158.7,1000.0,15.9,1.0 15867.2
2,,1.0000*,3,,1.0000,367.9,1000.0,36.8,1.0 36786.2
2,,1.0000,25,,1.0000*,258.3,1000.0,25.8,1.0 25833.4
3,,1.0000*,4,,1.0000,65.1,1000.0,6.5,1.0  6506.1
3,,1.0000,18,,1.0000*,103.3,1000.0,10.3,1.0 10326.1
4,,1.0000*,5,,1.0000,240.3,1000.0,24.0,1.0 24028.6
4,,1.0000,14,,1.0000*,259.9,1000.0,26.0,1.0 25990.7
5,,1.0000,6,,1.0000*,513.4,1000.0,51.3,1.0 51341.8
5,,1.0000,8,,1.0000*,337.4,1000.0,33.7,1.0 33744.6
6,,1.0000*,7,,1.0000,449.6,1000.0,45.0,1.0 44964.3
6,,1.0000,11,,1.0000*,367.8,1000.0,36.8,1.0 36782.6
7,,1.0000,8,,1.0000*,201.9,1000.0,20.2,1.0 20190.2
8,,1.0000,9,,1.0000*,22.0,1000.0,2.2,1.0  2200.5
9,,1.0000,39,,1.0000*,149.3,1000.0,14.9,1.0 14931.9
10,,1.0000*,11,,1.0000,350.8,1000.0,35.1,1.0 35076.8
10,,1.0000,13,,1.0000*,327.4,1000.0,32.7,1.0 32738.9
13,,1.0000,14,,1.0000*,316.9,1000.0,31.7,1.0 31691.1
14,,1.0000,15,,1.0000*,160.1,1000.0,16.0,1.0 16005.2
15,,1.0000,16,,1.0000*,259.8,1000.0,26.0,1.0 25982.1
16,,1.0000*,17,,1.0000,234.5,1000.0,23.5,1.0 23453.5
16,,1.0000,19,,1.0000*,1430.9,500.0,286.2,1.0143088.8
16,,1.0000*,21,,1.0000,496.9,500.0,99.4,1.0 49688.1
16,,1.0000*,24,,1.0000,194.9,500.0,39.0,1.0 19491.9
17,,1.0000*,18,,1.0000,190.7,500.0,38.1,1.0 19072.6
17,,1.0000*,27,,1.0000,59.3,500.0,11.9,1.0  5925.6
21,,1.0000,22,,1.0000*,806.2,500.0,161.2,1.0 80618.7
22,,1.0000,23,,1.0000*,143.0,500.0,28.6,1.0 14297.7
23,,1.0000,24,,1.0000*,182.2,500.0,36.4,1.0 18217.2
25,,1.0000,26,,1.0000*,97.6,500.0,19.5,1.0  9761.3
26,,1.0000,27,,1.0000*,291.9,500.0,58.4,1.0 29192.4
26,,1.0000,28,,1.0000*,151.3,500.0,30.3,1.0 15128.0
26,,1.0000,29,,1.0000*,202.6,500.0,40.5,1.0 20262.3
28,,1.0000,29,,1.0000*,351.1,500.0,70.2,1.0 35106.1
