NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,25.949222564697266,30-1 
30,2 ,400.0,0.0,1000.0,300.0,0.0,103.79689025878906,30-2 
31,1 ,750.0,0.0,600.7864990234375,800.0,-500.0,413.86932373046875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,47.254364013671875,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,120.2739028930664,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,172.23989868164062,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,223.8391876220703,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,107.65531921386719,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,168.379638671875,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,115.07271575927734,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,40.516639709472656,39-1 
