NUMBER,PU,Angle
1,1.023416519165039,0.000444753939518705
2,1.0475529432296753,-0.16673797369003296
3,1.036733627319336,-0.24031734466552734
4,1.0407875776290894,-0.21517430245876312
5,1.0567567348480225,-0.16291512548923492
6,1.0589056015014648,-0.15082424879074097
7,1.0424309968948364,-0.16909164190292358
8,1.0382072925567627,-0.1685849130153656
9,1.0197389125823975,-0.008224043063819408
10,1.0482643842697144,-0.13116106390953064
11,1.0507134199142456,-0.1383536010980606
12,1.0350171327590942,-0.14478395879268646
13,1.0443315505981445,-0.14952757954597473
14,1.0389797687530518,-0.19424556195735931
15,1.0227571725845337,-0.255814790725708
16,1.030521035194397,-0.25516650080680847
17,1.0237104892730713,-0.29523763060569763
18,1.0270777940750122,-0.28167420625686646
19,1.0493714809417725,-0.17436416447162628
20,0.990609347820282,-0.19903577864170074
21,1.0308785438537598,-0.21309266984462738
22,1.0493226051330566,-0.13536714017391205
23,1.044299840927124,-0.13883039355278015
24,1.0361692905426025,-0.25307947397232056
25,1.0369017124176025,-0.17673152685165405
26,1.0239750146865845,-0.3140730559825897
27,1.0065110921859741,-0.40405330061912537
28,1.0355759859085083,-0.25129422545433044
29,1.0399630069732666,-0.2023589164018631
30,1.0475000143051147,-0.12445730715990067
31,0.9819999933242798,-0.02769487537443638
32,0.9830999374389648,0.004228814039379358
33,0.9972000122070312,-0.08328279107809067
34,1.0123000144958496,-0.108435720205307
35,1.049299955368042,-0.048729222267866135
36,1.0635000467300415,-0.0017158326227217913
37,1.0277999639511108,-0.056469596922397614
38,1.0264999866485596,-0.0783873200416565
39,1.0,0.10675442218780518
