NUMBER,PU,Angle
1,1.0471446514129639,-0.20614232122898102
2,1.0460172891616821,-0.17906488478183746
3,1.0239967107772827,-0.20637273788452148
4,1.0310617685317993,-0.19318532943725586
5,1.0539640188217163,-0.17003081738948822
6,1.056126594543457,-0.15737725794315338
7,1.0432116985321045,-0.19457489252090454
8,1.040871262550354,-0.203708678483963
9,1.0465255975723267,-0.2150425910949707
10,1.0418294668197632,-0.1133502796292305
11,1.0452276468276978,-0.12851856648921967
12,1.027809500694275,-0.12709754705429077
13,1.0357227325439453,-0.12391094863414764
14,1.0239561796188354,-0.14851106703281403
15,0.9838418960571289,-0.12458407133817673
16,0.9825959801673889,-0.08360619843006134
17,0.9868848323822021,-0.17923516035079956
18,0.9995822906494141,-0.19780288636684418
19,1.0317432880401611,-1.2148911082476843e-05
20,0.980988085269928,-0.02574419416487217
21,0.9689352512359619,0.038050565868616104
22,0.9908588528633118,0.2027624249458313
23,0.9594879150390625,0.25406745076179504
24,0.9769083857536316,-0.053284939378499985
25,1.0414639711380005,-0.17194250226020813
26,1.0143862962722778,-0.257612943649292
27,0.9832200407981873,-0.3252273499965668
28,1.03061044216156,-0.19430671632289886
29,1.0365562438964844,-0.1450994610786438
30,1.0475000143051147,-0.136722132563591
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,0.022880973294377327
33,0.9971999526023865,0.09178423136472702
34,1.0123000144958496,0.06525468826293945
35,1.049299955368042,0.29452553391456604
36,1.0,0.7093527913093567
37,1.0277999639511108,-0.05209539458155632
38,1.0265001058578491,-0.020888419821858406
39,1.0299999713897705,-0.22202718257904053
