Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     56.4  1000.0     5.6     1.0  5639.9
     1     1           1.0000     1     39     39          1.0000*    1  1    129.8  1000.0    13.0     1.0 12977.3
     2     2           1.0000     1      3     3           1.0000*    1  1    243.2  1000.0    24.3     1.0 24318.9
     2     2           1.0000     1     25     25          1.0000*    1  1     90.4  1000.0     9.0     1.0  9037.0
     3     3           1.0000     1      4     4           1.0000*    1  1    399.6  1000.0    40.0     1.0 39957.4
     3     3           1.0000     1     18     18          1.0000*    1  1    292.1  1000.0    29.2     1.0 29207.0
     4     4           1.0000     1      5     5           1.0000*    1  1    701.3  1000.0    70.1     1.0 70131.1
     4     4           1.0000     1     14     14          1.0000*    1  1    205.8  1000.0    20.6     1.0 20578.0
     5     5           1.0000     1      6     6           1.0000*    1  1   1042.1  1000.0   104.2     1.0104213.7
     5     5           1.0000*    1      8     8           1.0000     1  1    357.1  1000.0    35.7     1.0 35710.6
     6     6           1.0000*    1      7     7           1.0000     1  1    562.7  1000.0    56.3     1.0 56272.2
     6     6           1.0000     1     11     11          1.0000*    1  1     73.6  1000.0     7.4     1.0  7355.1
     7     7           1.0000*    1      8     8           1.0000     1  1    316.0  1000.0    31.6     1.0 31600.3
     8     8           1.0000*    1      9     9           1.0000     1  1    149.0  1000.0    14.9     1.0 14895.2
     9     9           1.0000     1     39     39          1.0000*    1  1    167.5  1000.0    16.7     1.0 16745.3
    10     10          1.0000*    1     11     11          1.0000     1  1     47.7  1000.0     4.8     1.0  4774.2
    10     10          1.0000*    1     13     13          1.0000     1  1    615.6  1000.0    61.6     1.0 61563.9
    13     13          1.0000*    1     14     14          1.0000     1  1    635.8  1000.0    63.6     1.0 63578.9
    14     14          1.0000*    1     15     15          1.0000     1  1    428.7  1000.0    42.9     1.0 42874.5
    15     15          1.0000*    1     16     16          1.0000     1  1    172.3  1000.0    17.2     1.0 17226.5
    16     16          1.0000*    1     17     17          1.0000     1  1    599.6  1000.0    60.0     1.0 59957.3
    16     16          1.0000     1     19     19          1.0000*    1  1    461.3   500.0    92.3     1.0 46125.7
    16     16          1.0000     1     21     21          1.0000*    1  1    330.7   500.0    66.1     1.0 33065.5
    16     16          1.0000*    1     24     24          1.0000     1  1    114.3   500.0    22.9     1.0 11432.9
    17     17          1.0000*    1     18     18          1.0000     1  1    134.8   500.0    27.0     1.0 13480.2
    17     17          1.0000*    1     27     27          1.0000     1  1    725.9   500.0   145.2     1.0 72594.2
    21     21          1.0000     1     22     22          1.0000*    1  1    619.5   700.0    88.5     1.0 61949.6
    22     22          1.0000     1     23     23          1.0000*    1  1     75.7   500.0    15.1     1.0  7569.8
    23     23          1.0000*    1     24     24          1.0000     1  1    354.0   500.0    70.8     1.0 35396.5
    25     25          1.0000*    1     26     26          1.0000     1  1    380.6   500.0    76.1     1.0 38060.4
    26     26          1.0000*    1     27     27          1.0000     1  1    576.6   500.0   115.3     1.0 57655.2
    26     26          1.0000*    1     28     28          1.0000     1  1    148.2   500.0    29.6     1.0 14821.0
    26     26          1.0000*    1     29     29          1.0000     1  1    196.1   500.0    39.2     1.0 19607.1
    28     28          1.0000     1     29     29          1.0000*    1  1    349.6   500.0    69.9     1.0 34960.2
