from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,85.9,1000.0,8.6,1.0  8590.4
1,,1.0000,39,,1.0000*,130.2,1000.0,13.0,1.0 13016.3
2,,1.0000,3,,1.0000*,246.7,1000.0,24.7,1.0 24673.4
2,,1.0000,25,,1.0000*,90.7,1000.0,9.1,1.0  9070.6
3,,1.0000*,4,,1.0000,74.5,1000.0,7.5,1.0  7454.2
3,,1.0000,18,,1.0000*,200.8,1000.0,20.1,1.0 20082.3
4,,1.0000*,5,,1.0000,265.4,1000.0,26.5,1.0 26540.8
4,,1.0000,14,,1.0000*,371.0,1000.0,37.1,1.0 37105.0
5,,1.0000,6,,1.0000*,540.3,1000.0,54.0,1.0 54028.0
5,,1.0000,8,,1.0000*,351.1,1000.0,35.1,1.0 35114.1
6,,1.0000*,7,,1.0000,468.1,1000.0,46.8,1.0 46810.0
6,,1.0000,11,,1.0000*,416.8,1000.0,41.7,1.0 41676.5
7,,1.0000,8,,1.0000*,220.3,1000.0,22.0,1.0 22029.2
8,,1.0000*,9,,1.0000,48.6,1000.0,4.9,1.0  4863.4
9,,1.0000,39,,1.0000*,135.6,1000.0,13.6,1.0 13558.9
10,,1.0000*,11,,1.0000,396.0,1000.0,39.6,1.0 39602.3
10,,1.0000,13,,1.0000*,297.0,1000.0,29.7,1.0 29702.3
13,,1.0000,14,,1.0000*,279.3,1000.0,27.9,1.0 27928.7
14,,1.0000,15,,1.0000*,225.6,1000.0,22.6,1.0 22557.8
15,,1.0000,16,,1.0000*,426.6,1000.0,42.7,1.0 42657.0
16,,1.0000,17,,1.0000*,1045.5,1000.0,104.5,1.0104548.3
16,,1.0000,19,,1.0000*,501.5,500.0,100.3,1.0 50151.2
16,,1.0000*,21,,1.0000,988.8,500.0,197.8,1.0 98876.0
16,,1.0000,24,,1.0000*,393.4,500.0,78.7,1.0 39341.7
17,,1.0000*,18,,1.0000,273.1,500.0,54.6,1.0 27312.3
17,,1.0000*,27,,1.0000,819.0,500.0,163.8,1.0 81899.8
21,,1.0000,22,,1.0000*,1256.9,500.0,251.4,1.0125692.8
22,,1.0000*,23,,1.0000,414.6,500.0,82.9,1.0 41455.8
23,,1.0000*,24,,1.0000,714.3,500.0,142.9,1.0 71427.2
25,,1.0000,26,,1.0000*,291.1,500.0,58.2,1.0 29108.8
26,,1.0000*,27,,1.0000,503.5,500.0,100.7,1.0 50348.1
26,,1.0000*,28,,1.0000,151.9,500.0,30.4,1.0 15194.3
26,,1.0000*,29,,1.0000,198.8,500.0,39.8,1.0 19882.3
28,,1.0000,29,,1.0000*,349.6,500.0,69.9,1.0 34955.3
