NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,105.6905517578125,30-1 
31,1 ,750.0,0.0,774.30908203125,800.0,-500.0,429.0799255371094,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,30.17612075805664,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,85.67253112792969,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,156.2063751220703,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,185.0029754638672,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,85.63174438476562,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,13.11921215057373,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,31.687009811401367,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-110.19868469238281,39-1 
39,2 ,400.0,0.0,300.0,300.0,0.0,0.0,39-2 
