NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,321.4730529785156,30-1 
31,1 ,750.0,0.0,651.11962890625,800.0,-500.0,426.4355773925781,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,52.129791259765625,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,121.6828842163086,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,172.892822265625,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,225.42147827148438,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,108.55259704589844,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,82.0815658569336,37-1 
37,2 ,400.0,0.0,1000.0,300.0,0.0,152.00289916992188,37-2 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,118.47944641113281,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,54.29947280883789,39-1 
