NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,161.52310180664062,30-1 
31,1 ,750.0,0.0,635.0909423828125,800.0,-500.0,455.5915832519531,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,90.68577575683594,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,228.77574157714844,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,222.52743530273438,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,636.004638671875,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,179.59576416015625,36-1 
36,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,36-2 
37,1 ,700.0,0.0,540.0,800.0,-500.0,70.3220443725586,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,108.88938903808594,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,12.64980697631836,39-1 
