from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,180.3,1000.0,18.0,1.0,18025.7
1,,1.0000,39,,1.0000*,164.7,1000.0,16.5,1.0,16472.3
2,,1.0000*,3,,1.0000,721.0,1000.0,72.1,1.0,72095.8
2,,1.0000,25,,1.0000*,778.2,1000.0,77.8,1.0,77824.8
3,,1.0000*,4,,1.0000,144.0,1000.0,14.4,1.0,14403.1
3,,1.0000*,18,,1.0000,293.5,1000.0,29.4,1.0,29353.5
4,,1.0000*,5,,1.0000,275.5,1000.0,27.6,1.0,27551.7
4,,1.0000,14,,1.0000*,186.4,1000.0,18.6,1.0,18639.0
5,,1.0000,6,,1.0000*,513.8,1000.0,51.4,1.0,51382.0
5,,1.0000,8,,1.0000*,312.2,1000.0,31.2,1.0,31221.0
6,,1.0000*,7,,1.0000,429.7,1000.0,43.0,1.0,42973.1
6,,1.0000,11,,1.0000*,321.3,1000.0,32.1,1.0,32134.1
7,,1.0000,8,,1.0000*,182.1,1000.0,18.2,1.0,18212.8
8,,1.0000*,9,,1.0000,57.5,1000.0,5.7,1.0,5748.5
9,,1.0000,39,,1.0000*,154.9,1000.0,15.5,1.0,15488.4
10,,1.0000*,11,,1.0000,307.8,1000.0,30.8,1.0,30778.3
10,,1.0000,13,,1.0000*,366.7,1000.0,36.7,1.0,36666.3
13,,1.0000*,14,,1.0000,360.8,1000.0,36.1,1.0,36075.9
14,,1.0000,15,,1.0000*,193.6,1000.0,19.4,1.0,19364.0
15,,1.0000*,16,,1.0000,161.3,1000.0,16.1,1.0,16130.3
16,,1.0000*,17,,1.0000,358.3,1000.0,35.8,1.0,35825.9
16,,1.0000,19,,1.0000*,460.9,500.0,92.2,1.0,46089.7
16,,1.0000,21,,1.0000*,330.7,500.0,66.1,1.0,33072.5
16,,1.0000*,24,,1.0000,113.5,500.0,22.7,1.0,11348.7
17,,1.0000,18,,1.0000*,135.8,500.0,27.2,1.0,13579.1
17,,1.0000*,27,,1.0000,487.9,500.0,97.6,1.0,48793.6
21,,1.0000,22,,1.0000*,619.2,500.0,123.8,1.0,61919.6
22,,1.0000,23,,1.0000*,75.6,500.0,15.1,1.0,7563.7
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35394.0
25,,1.0000*,26,,1.0000,635.1,500.0,127.0,1.0,63515.0
26,,1.0000*,27,,1.0000,816.5,500.0,163.3,1.0,81650.0
26,,1.0000*,28,,1.0000,153.9,500.0,30.8,1.0,15394.6
26,,1.0000*,29,,1.0000,200.3,500.0,40.1,1.0,20030.9
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0,34970.0
