from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,82.2,1000.0,8.2,1.0  8215.8
1,,1.0000,39,,1.0000*,134.0,1000.0,13.4,1.0 13404.9
2,,1.0000,3,,1.0000*,235.0,1000.0,23.5,1.0 23499.2
2,,1.0000,25,,1.0000*,92.9,1000.0,9.3,1.0  9291.8
3,,1.0000*,4,,1.0000,76.2,1000.0,7.6,1.0  7622.7
3,,1.0000,18,,1.0000*,173.3,1000.0,17.3,1.0 17329.5
4,,1.0000*,5,,1.0000,261.3,1000.0,26.1,1.0 26129.9
4,,1.0000,14,,1.0000*,366.1,1000.0,36.6,1.0 36610.4
5,,1.0000,6,,1.0000*,547.0,1000.0,54.7,1.0 54698.9
5,,1.0000,8,,1.0000*,352.6,1000.0,35.3,1.0 35255.3
6,,1.0000*,7,,1.0000,469.7,1000.0,47.0,1.0 46970.4
6,,1.0000,11,,1.0000*,408.7,1000.0,40.9,1.0 40870.9
7,,1.0000,8,,1.0000*,221.8,1000.0,22.2,1.0 22184.2
8,,1.0000*,9,,1.0000,45.1,1000.0,4.5,1.0  4509.6
9,,1.0000,39,,1.0000*,142.0,1000.0,14.2,1.0 14204.9
10,,1.0000*,11,,1.0000,389.2,1000.0,38.9,1.0 38920.4
10,,1.0000,13,,1.0000*,294.9,1000.0,29.5,1.0 29487.5
13,,1.0000,14,,1.0000*,278.9,1000.0,27.9,1.0 27894.1
14,,1.0000,15,,1.0000*,195.5,1000.0,19.6,1.0 19554.3
15,,1.0000,16,,1.0000*,413.9,1000.0,41.4,1.0 41387.0
16,,1.0000*,17,,1.0000,1034.3,1000.0,103.4,1.0103427.7
16,,1.0000,19,,1.0000*,1444.0,500.0,288.8,1.0144398.9
16,,1.0000*,21,,1.0000,333.0,500.0,66.6,1.0 33296.5
16,,1.0000*,24,,1.0000,145.3,500.0,29.1,1.0 14530.8
17,,1.0000*,18,,1.0000,253.1,500.0,50.6,1.0 25307.1
17,,1.0000*,27,,1.0000,818.6,500.0,163.7,1.0 81858.9
21,,1.0000,22,,1.0000*,633.0,500.0,126.6,1.0 63304.5
22,,1.0000,23,,1.0000*,78.0,500.0,15.6,1.0  7796.7
23,,1.0000*,24,,1.0000,356.8,500.0,71.4,1.0 35682.5
25,,1.0000,26,,1.0000*,289.1,500.0,57.8,1.0 28912.2
26,,1.0000*,27,,1.0000,496.8,500.0,99.4,1.0 49680.3
26,,1.0000*,28,,1.0000,149.7,500.0,29.9,1.0 14973.6
26,,1.0000*,29,,1.0000,197.2,500.0,39.4,1.0 19719.3
28,,1.0000,29,,1.0000*,349.5,500.0,69.9,1.0 34952.3
