from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,45.4,1000.0,4.5,1.0,4539.2
1,,1.0000,39,,1.0000*,124.3,1000.0,12.4,1.0,12426.0
2,,1.0000,3,,1.0000*,234.1,1000.0,23.4,1.0,23409.0
2,,1.0000,25,,1.0000*,84.7,1000.0,8.5,1.0,8474.7
3,,1.0000,4,,1.0000*,385.2,1000.0,38.5,1.0,38515.1
3,,1.0000,18,,1.0000*,267.5,1000.0,26.8,1.0,26752.9
4,,1.0000,5,,1.0000*,501.6,1000.0,50.2,1.0,50158.4
4,,1.0000,14,,1.0000*,403.8,1000.0,40.4,1.0,40380.9
5,,1.0000,6,,1.0000*,840.7,1000.0,84.1,1.0,84072.2
5,,1.0000*,8,,1.0000,364.6,1000.0,36.5,1.0,36462.1
6,,1.0000*,7,,1.0000,532.9,1000.0,53.3,1.0,53288.8
6,,1.0000*,11,,1.0000,805.5,1000.0,80.5,1.0,80549.9
7,,1.0000,8,,1.0000*,285.7,1000.0,28.6,1.0,28567.5
8,,1.0000*,9,,1.0000,126.3,1000.0,12.6,1.0,12631.3
9,,1.0000,39,,1.0000*,155.4,1000.0,15.5,1.0,15541.1
10,,1.0000,11,,1.0000*,793.8,1000.0,79.4,1.0,79377.2
10,,1.0000*,13,,1.0000,873.0,1000.0,87.3,1.0,87300.0
13,,1.0000*,14,,1.0000,869.7,1000.0,87.0,1.0,86969.8
14,,1.0000*,15,,1.0000,466.2,1000.0,46.6,1.0,46616.5
15,,1.0000*,16,,1.0000,210.8,1000.0,21.1,1.0,21076.6
16,,1.0000*,17,,1.0000,636.2,1000.0,63.6,1.0,63622.0
16,,1.0000,19,,1.0000*,462.5,500.0,92.5,1.0,46251.2
16,,1.0000,21,,1.0000*,330.5,500.0,66.1,1.0,33046.8
16,,1.0000*,24,,1.0000,117.1,500.0,23.4,1.0,11711.0
17,,1.0000*,18,,1.0000,112.9,500.0,22.6,1.0,11289.1
17,,1.0000*,27,,1.0000,735.5,500.0,147.1,1.0,73545.8
21,,1.0000,22,,1.0000*,620.5,500.0,124.1,1.0,62051.4
22,,1.0000,23,,1.0000*,75.9,500.0,15.2,1.0,7590.1
23,,1.0000*,24,,1.0000,354.1,500.0,70.8,1.0,35406.8
25,,1.0000*,26,,1.0000,370.7,500.0,74.1,1.0,37074.1
26,,1.0000*,27,,1.0000,567.8,500.0,113.6,1.0,56778.7
26,,1.0000*,28,,1.0000,148.3,500.0,29.7,1.0,14833.4
26,,1.0000*,29,,1.0000,196.2,500.0,39.2,1.0,19616.2
28,,1.0000,29,,1.0000*,349.6,500.0,69.9,1.0,34959.2
