NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,138.5479278564453,30-1 
31,1 ,750.0,0.0,637.6712036132812,800.0,-500.0,433.7135925292969,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,66.15299987792969,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,176.45933532714844,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,279.2077941894531,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,263.28887939453125,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,290.96563720703125,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,145.72293090820312,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,53.316612243652344,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,90.47364044189453,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-1.6988978385925293,39-1 
