from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,146.5,1000.0,14.6,1.0 14646.4
1,,1.0000,39,,1.0000*,180.5,1000.0,18.1,1.0 18052.0
2,,1.0000*,3,,1.0000,346.7,1000.0,34.7,1.0 34668.6
2,,1.0000,25,,1.0000*,266.1,1000.0,26.6,1.0 26607.2
3,,1.0000,4,,1.0000*,81.8,1000.0,8.2,1.0  8181.9
3,,1.0000,18,,1.0000*,50.0,1000.0,5.0,1.0  5004.5
4,,1.0000*,5,,1.0000,166.0,1000.0,16.6,1.0 16604.5
4,,1.0000,14,,1.0000*,277.9,1000.0,27.8,1.0 27788.5
5,,1.0000,6,,1.0000*,808.6,1000.0,80.9,1.0 80861.0
5,,1.0000*,8,,1.0000,656.1,1000.0,65.6,1.0 65610.5
6,,1.0000*,7,,1.0000,1100.1,1000.0,110.0,1.0110005.1
6,,1.0000,11,,1.0000*,326.4,1000.0,32.6,1.0 32640.2
7,,1.0000,8,,1.0000*,155.3,1000.0,15.5,1.0 15532.2
8,,1.0000*,9,,1.0000,74.0,1000.0,7.4,1.0  7402.6
9,,1.0000,39,,1.0000*,109.7,1000.0,11.0,1.0 10974.3
10,,1.0000*,11,,1.0000,326.3,1000.0,32.6,1.0 32626.0
10,,1.0000*,13,,1.0000,324.6,1000.0,32.5,1.0 32458.3
13,,1.0000*,14,,1.0000,320.1,1000.0,32.0,1.0 32008.9
14,,1.0000,15,,1.0000*,61.9,1000.0,6.2,1.0  6193.0
15,,1.0000*,16,,1.0000,298.5,1000.0,29.8,1.0 29847.9
16,,1.0000*,17,,1.0000,221.5,1000.0,22.2,1.0 22152.5
16,,1.0000,19,,1.0000*,455.3,500.0,91.1,1.0 45534.5
16,,1.0000,21,,1.0000*,334.0,500.0,66.8,1.0 33402.0
16,,1.0000*,24,,1.0000,94.4,500.0,18.9,1.0  9443.9
17,,1.0000*,18,,1.0000,197.4,500.0,39.5,1.0 19744.1
17,,1.0000*,27,,1.0000,34.6,500.0,6.9,1.0  3460.7
21,,1.0000,22,,1.0000*,613.3,500.0,122.7,1.0 61334.5
22,,1.0000,23,,1.0000*,74.2,500.0,14.8,1.0  7424.3
23,,1.0000*,24,,1.0000,354.1,500.0,70.8,1.0 35412.8
25,,1.0000,26,,1.0000*,80.4,500.0,16.1,1.0  8036.0
26,,1.0000,27,,1.0000*,272.6,500.0,54.5,1.0 27255.7
26,,1.0000,28,,1.0000*,154.7,500.0,30.9,1.0 15471.4
26,,1.0000,29,,1.0000*,205.9,500.0,41.2,1.0 20590.1
28,,1.0000,29,,1.0000*,352.1,500.0,70.4,1.0 35207.9
