from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,285.8,1000.0,28.6,1.0,28579.7
1,,1.0000,39,,1.0000*,310.0,1000.0,31.0,1.0,30996.4
2,,1.0000*,3,,1.0000,676.5,1000.0,67.7,1.0,67652.1
2,,1.0000,25,,1.0000*,174.9,1000.0,17.5,1.0,17488.8
3,,1.0000*,4,,1.0000,337.4,1000.0,33.7,1.0,33741.7
3,,1.0000,18,,1.0000*,19.0,1000.0,1.9,1.0,1896.7
4,,1.0000*,5,,1.0000,116.3,1000.0,11.6,1.0,11634.8
4,,1.0000,14,,1.0000*,248.4,1000.0,24.8,1.0,24837.3
5,,1.0000*,6,,1.0000,294.3,1000.0,29.4,1.0,29429.9
5,,1.0000*,8,,1.0000,425.0,1000.0,42.5,1.0,42504.0
6,,1.0000*,7,,1.0000,810.1,1000.0,81.0,1.0,81007.6
6,,1.0000,11,,1.0000*,488.7,1000.0,48.9,1.0,48867.3
7,,1.0000,8,,1.0000*,475.7,1000.0,47.6,1.0,47573.5
8,,1.0000*,9,,1.0000,627.6,1000.0,62.8,1.0,62762.3
9,,1.0000,39,,1.0000*,628.7,1000.0,62.9,1.0,62871.0
10,,1.0000*,11,,1.0000,472.3,1000.0,47.2,1.0,47232.5
10,,1.0000,13,,1.0000*,185.4,1000.0,18.5,1.0,18536.0
13,,1.0000,14,,1.0000*,162.5,1000.0,16.2,1.0,16246.4
14,,1.0000,15,,1.0000*,110.5,1000.0,11.1,1.0,11050.8
15,,1.0000,16,,1.0000*,417.0,1000.0,41.7,1.0,41699.4
16,,1.0000*,17,,1.0000,89.6,1000.0,9.0,1.0,8960.2
16,,1.0000,19,,1.0000*,455.8,500.0,91.2,1.0,45577.2
16,,1.0000,21,,1.0000*,333.4,500.0,66.7,1.0,33341.3
16,,1.0000*,24,,1.0000,96.9,500.0,19.4,1.0,9686.7
17,,1.0000,18,,1.0000*,147.5,500.0,29.5,1.0,14751.9
17,,1.0000,27,,1.0000*,64.5,500.0,12.9,1.0,6445.7
21,,1.0000,22,,1.0000*,614.0,500.0,122.8,1.0,61398.9
22,,1.0000,23,,1.0000*,74.4,500.0,14.9,1.0,7442.2
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0,35402.2
25,,1.0000*,26,,1.0000,156.2,500.0,31.2,1.0,15618.3
26,,1.0000*,27,,1.0000,347.0,500.0,69.4,1.0,34704.8
26,,1.0000,28,,1.0000*,152.5,500.0,30.5,1.0,15249.5
26,,1.0000,29,,1.0000*,203.8,500.0,40.8,1.0,20379.5
28,,1.0000,29,,1.0000*,351.4,500.0,70.3,1.0,35140.9
