NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,196.09141540527344,30-1 
31,1 ,750.0,0.0,637.2719116210938,800.0,-500.0,548.2781372070312,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,155.57847595214844,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,214.38241577148438,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,215.8558349609375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,190.83255004882812,35-1 
35,2 ,400.0,0.0,1000.0,300.0,0.0,293.5885314941406,35-2 
36,1 ,670.0,0.0,560.0,800.0,-500.0,313.31878662109375,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,18.248762130737305,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,54.47504425048828,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,87.45475769042969,39-1 
