from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000,2,,1.0000*,334.9,1000.0,33.5,1.0 33488.2
1,,1.0000*,39,,1.0000,325.3,1000.0,32.5,1.0 32525.9
2,,1.0000*,3,,1.0000,827.9,1000.0,82.8,1.0 82793.8
2,,1.0000,25,,1.0000*,1046.6,1000.0,104.7,1.0104660.1
3,,1.0000,4,,1.0000*,536.5,1000.0,53.7,1.0 53650.8
3,,1.0000*,18,,1.0000,63.8,1000.0,6.4,1.0  6377.3
4,,1.0000*,5,,1.0000,332.4,1000.0,33.2,1.0 33241.2
4,,1.0000,14,,1.0000*,264.0,1000.0,26.4,1.0 26401.7
5,,1.0000*,6,,1.0000,313.7,1000.0,31.4,1.0 31370.1
5,,1.0000*,8,,1.0000,607.2,1000.0,60.7,1.0 60719.6
6,,1.0000*,7,,1.0000,972.7,1000.0,97.3,1.0 97265.2
6,,1.0000*,11,,1.0000,600.6,1000.0,60.1,1.0 60064.9
7,,1.0000,8,,1.0000*,286.2,1000.0,28.6,1.0 28620.2
8,,1.0000*,9,,1.0000,217.9,1000.0,21.8,1.0 21790.9
9,,1.0000,39,,1.0000*,238.9,1000.0,23.9,1.0 23891.5
10,,1.0000*,11,,1.0000,573.1,1000.0,57.3,1.0 57313.8
10,,1.0000,13,,1.0000*,119.3,1000.0,11.9,1.0 11925.3
13,,1.0000,14,,1.0000*,84.9,1000.0,8.5,1.0  8491.2
14,,1.0000,15,,1.0000*,227.4,1000.0,22.7,1.0 22737.6
15,,1.0000,16,,1.0000*,541.0,1000.0,54.1,1.0 54096.5
16,,1.0000,17,,1.0000*,76.9,1000.0,7.7,1.0  7690.9
16,,1.0000,19,,1.0000*,460.0,500.0,92.0,1.0 46004.3
16,,1.0000,21,,1.0000*,330.9,500.0,66.2,1.0 33092.7
16,,1.0000*,24,,1.0000,111.4,500.0,22.3,1.0 11138.9
17,,1.0000,18,,1.0000*,201.8,500.0,40.4,1.0 20179.0
17,,1.0000,27,,1.0000*,236.8,500.0,47.4,1.0 23684.0
21,,1.0000,22,,1.0000*,618.5,500.0,123.7,1.0 61846.2
22,,1.0000,23,,1.0000*,75.5,500.0,15.1,1.0  7548.4
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0 35388.9
25,,1.0000*,26,,1.0000,331.5,500.0,66.3,1.0 33146.9
26,,1.0000*,27,,1.0000,520.7,500.0,104.1,1.0 52073.2
26,,1.0000,28,,1.0000*,146.7,500.0,29.3,1.0 14671.3
26,,1.0000,29,,1.0000*,198.0,500.0,39.6,1.0 19803.5
28,,1.0000,29,,1.0000*,349.9,500.0,70.0,1.0 34993.4
