from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,362.1,1000.0,36.2,1.0,36208.4
1,,1.0000*,39,,1.0000,354.5,1000.0,35.5,1.0,35452.8
2,,1.0000*,3,,1.0000,982.8,1000.0,98.3,1.0,98279.6
2,,1.0000*,25,,1.0000,111.8,1000.0,11.2,1.0,11183.2
3,,1.0000,4,,1.0000*,595.7,1000.0,59.6,1.0,59573.3
3,,1.0000*,18,,1.0000,79.9,1000.0,8.0,1.0,7987.3
4,,1.0000*,5,,1.0000,365.0,1000.0,36.5,1.0,36500.1
4,,1.0000*,14,,1.0000,241.7,1000.0,24.2,1.0,24171.2
5,,1.0000*,6,,1.0000,265.7,1000.0,26.6,1.0,26565.7
5,,1.0000*,8,,1.0000,595.9,1000.0,59.6,1.0,59590.7
6,,1.0000*,7,,1.0000,954.1,1000.0,95.4,1.0,95412.9
6,,1.0000*,11,,1.0000,613.2,1000.0,61.3,1.0,61321.1
7,,1.0000,8,,1.0000*,305.4,1000.0,30.5,1.0,30536.9
8,,1.0000*,9,,1.0000,247.2,1000.0,24.7,1.0,24721.3
9,,1.0000,39,,1.0000*,267.3,1000.0,26.7,1.0,26732.0
10,,1.0000*,11,,1.0000,584.4,1000.0,58.4,1.0,58443.2
10,,1.0000,13,,1.0000*,109.8,1000.0,11.0,1.0,10982.1
13,,1.0000,14,,1.0000*,75.6,1000.0,7.6,1.0,7562.2
14,,1.0000,15,,1.0000*,217.4,1000.0,21.7,1.0,21737.9
15,,1.0000,16,,1.0000*,530.7,1000.0,53.1,1.0,53070.2
16,,1.0000,17,,1.0000*,60.7,1000.0,6.1,1.0,6070.0
16,,1.0000,19,,1.0000*,459.1,500.0,91.8,1.0,45910.8
16,,1.0000,21,,1.0000*,331.2,500.0,66.2,1.0,33121.7
16,,1.0000*,24,,1.0000,108.9,500.0,21.8,1.0,10890.6
17,,1.0000,18,,1.0000*,119.1,500.0,23.8,1.0,11907.2
17,,1.0000,27,,1.0000*,135.2,500.0,27.0,1.0,13523.2
21,,1.0000,22,,1.0000*,617.6,500.0,123.5,1.0,61762.2
22,,1.0000,23,,1.0000*,75.3,500.0,15.1,1.0,7530.3
23,,1.0000*,24,,1.0000,353.9,500.0,70.8,1.0,35385.2
25,,1.0000*,26,,1.0000,231.3,500.0,46.3,1.0,23128.4
26,,1.0000*,27,,1.0000,416.6,500.0,83.3,1.0,41664.5
26,,1.0000,28,,1.0000*,147.1,500.0,29.4,1.0,14711.8
26,,1.0000,29,,1.0000*,198.5,500.0,39.7,1.0,19846.0
28,,1.0000,29,,1.0000*,350.0,500.0,70.0,1.0,35001.8
