Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    141.9  1000.0    14.2     1.0 14194.7
     1     1           1.0000     1     39     39          1.0000*    1  1    179.8  1000.0    18.0     1.0 17984.8
     2     2           1.0000*    1      3     3           1.0000     1  1    351.6  1000.0    35.2     1.0 35164.6
     2     2           1.0000     1     25     25          1.0000*    1  1    270.2  1000.0    27.0     1.0 27020.8
     3     3           1.0000*    1      4     4           1.0000     1  1     74.8  1000.0     7.5     1.0  7480.1
     3     3           1.0000     1     18     18          1.0000*    1  1     63.5  1000.0     6.3     1.0  6346.6
     4     4           1.0000*    1      5     5           1.0000     1  1    140.3  1000.0    14.0     1.0 14033.6
     4     4           1.0000     1     14     14          1.0000*    1  1    330.5  1000.0    33.0     1.0 33049.0
     5     5           1.0000     1      6     6           1.0000*    1  1    583.3  1000.0    58.3     1.0 58327.2
     5     5           1.0000*    1      8     8           1.0000     1  1    498.9  1000.0    49.9     1.0 49890.6
     6     6           1.0000*    1      7     7           1.0000     1  1    761.4  1000.0    76.1     1.0 76135.8
     6     6           1.0000*    1     11     11          1.0000     1  1    579.3  1000.0    57.9     1.0 57927.4
     7     7           1.0000     1      8     8           1.0000*    1  1     39.9  1000.0     4.0     1.0  3985.7
     8     8           1.0000     1      9     9           1.0000*    1  1     37.2  1000.0     3.7     1.0  3719.5
     9     9           1.0000     1     39     39          1.0000*    1  1    151.9  1000.0    15.2     1.0 15194.3
    10     10          1.0000*    1     11     11          1.0000     1  1    565.8  1000.0    56.6     1.0 56578.5
    10     10          1.0000*    1     13     13          1.0000     1  1    391.3  1000.0    39.1     1.0 39130.5
    13     13          1.0000*    1     14     14          1.0000     1  1    376.7  1000.0    37.7     1.0 37672.8
    14     14          1.0000     1     15     15          1.0000*    1  1     93.6  1000.0     9.4     1.0  9358.4
    15     15          1.0000*    1     16     16          1.0000     1  1    282.4  1000.0    28.2     1.0 28237.3
    16     16          1.0000*    1     17     17          1.0000     1  1    228.5  1000.0    22.8     1.0 22846.6
    16     16          1.0000     1     19     19          1.0000*    1  1    454.6   500.0    90.9     1.0 45455.9
    16     16          1.0000     1     21     21          1.0000*    1  1    336.3   500.0    67.3     1.0 33628.2
    16     16          1.0000*    1     24     24          1.0000     1  1     86.9   500.0    17.4     1.0  8685.7
    17     17          1.0000*    1     18     18          1.0000     1  1    204.8   500.0    41.0     1.0 20480.3
    17     17          1.0000*    1     27     27          1.0000     1  1     27.7   500.0     5.5     1.0  2771.4
    21     21          1.0000     1     22     22          1.0000*    1  1    611.5   500.0   122.3     1.0 61152.6
    22     22          1.0000     1     23     23          1.0000*    1  1     73.7   500.0    14.7     1.0  7368.1
    23     23          1.0000*    1     24     24          1.0000     1  1    354.6   500.0    70.9     1.0 35461.9
    25     25          1.0000     1     26     26          1.0000*    1  1     79.7   500.0    15.9     1.0  7970.2
    26     26          1.0000     1     27     27          1.0000*    1  1    270.7   500.0    54.1     1.0 27069.3
    26     26          1.0000     1     28     28          1.0000*    1  1    156.3   500.0    31.3     1.0 15630.4
    26     26          1.0000     1     29     29          1.0000*    1  1    207.4   500.0    41.5     1.0 20739.2
    28     28          1.0000     1     29     29          1.0000*    1  1    352.6   500.0    70.5     1.0 35258.3
