Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          SAT, APR 26 2025  22:09
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1    163.6  1000.0    16.4     1.0 16361.3
     1     1           1.0000     1     39     39          1.0000*    1  1    193.9  1000.0    19.4     1.0 19392.7
     2     2           1.0000*    1      3     3           1.0000     1  1    353.9  1000.0    35.4     1.0 35394.0
     2     2           1.0000     1     25     25          1.0000*    1  1    296.2  1000.0    29.6     1.0 29616.6
     3     3           1.0000*    1      4     4           1.0000     1  1    170.3  1000.0    17.0     1.0 17028.3
     3     3           1.0000     1     18     18          1.0000*    1  1    151.6  1000.0    15.2     1.0 15162.6
     4     4           1.0000*    1      5     5           1.0000     1  1    115.2  1000.0    11.5     1.0 11515.6
     4     4           1.0000     1     14     14          1.0000*    1  1    318.7  1000.0    31.9     1.0 31867.0
     5     5           1.0000     1      6     6           1.0000*    1  1    495.2  1000.0    49.5     1.0 49521.5
     5     5           1.0000*    1      8     8           1.0000     1  1    493.7  1000.0    49.4     1.0 49371.7
     6     6           1.0000*    1      7     7           1.0000     1  1    741.4  1000.0    74.1     1.0 74144.7
     6     6           1.0000     1     11     11          1.0000*    1  1    468.3  1000.0    46.8     1.0 46831.8
     7     7           1.0000     1      8     8           1.0000*    1  1     39.7  1000.0     4.0     1.0  3974.5
     8     8           1.0000*    1      9     9           1.0000     1  1     60.0  1000.0     6.0     1.0  5999.8
     9     9           1.0000     1     39     39          1.0000*    1  1    154.3  1000.0    15.4     1.0 15428.9
    10     10          1.0000*    1     11     11          1.0000     1  1    448.6  1000.0    44.9     1.0 44857.8
    10     10          1.0000     1     13     13          1.0000*    1  1    216.7  1000.0    21.7     1.0 21668.5
    13     13          1.0000     1     14     14          1.0000*    1  1    197.3  1000.0    19.7     1.0 19727.7
    14     14          1.0000     1     15     15          1.0000*    1  1    158.9  1000.0    15.9     1.0 15886.0
    15     15          1.0000     1     16     16          1.0000*    1  1    445.1  1000.0    44.5     1.0 44510.4
    16     16          1.0000*    1     17     17          1.0000     1  1    352.0  1000.0    35.2     1.0 35199.0
    16     16          1.0000     1     19     19          1.0000*    1  1    750.9   500.0   150.2     1.0 75089.3
    16     16          1.0000     1     21     21          1.0000*    1  1    333.4   500.0    66.7     1.0 33339.9
    16     16          1.0000*    1     24     24          1.0000     1  1     96.9   500.0    19.4     1.0  9691.1
    17     17          1.0000*    1     18     18          1.0000     1  1    300.0   500.0    60.0     1.0 29996.7
    17     17          1.0000*    1     27     27          1.0000     1  1     57.4   500.0    11.5     1.0  5736.7
    21     21          1.0000     1     22     22          1.0000*    1  1    614.0   500.0   122.8     1.0 61399.8
    22     22          1.0000     1     23     23          1.0000*    1  1     74.4   500.0    14.9     1.0  7442.5
    23     23          1.0000*    1     24     24          1.0000     1  1    354.0   500.0    70.8     1.0 35401.7
    25     25          1.0000     1     26     26          1.0000*    1  1     61.1   500.0    12.2     1.0  6107.1
    26     26          1.0000     1     27     27          1.0000*    1  1    248.3   500.0    49.7     1.0 24834.0
    26     26          1.0000     1     28     28          1.0000*    1  1    155.1   500.0    31.0     1.0 15506.0
    26     26          1.0000     1     29     29          1.0000*    1  1    206.2   500.0    41.2     1.0 20622.7
    28     28          1.0000     1     29     29          1.0000*    1  1    352.2   500.0    70.4     1.0 35218.7
