NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,175.79342651367188,30-1 
31,1 ,750.0,0.0,652.6434326171875,800.0,-500.0,529.8990478515625,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,133.23426818847656,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,173.8743896484375,33-1 
33,2 ,400.0,0.0,1000.0,300.0,0.0,275.11767578125,33-2 
34,1 ,650.0,0.0,508.0,800.0,-300.0,260.25726318359375,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,284.1011047363281,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,141.82998657226562,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,4.695895195007324,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,40.11557388305664,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,73.58198547363281,39-1 
