NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,178.32057189941406,30-1 
31,1 ,750.0,0.0,660.735107421875,800.0,-500.0,533.634521484375,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,136.02462768554688,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,353.7705993652344,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,193.61691284179688,34-1 
34,2 ,400.0,0.0,1000.0,300.0,0.0,300.0,34-2 
35,1 ,750.0,0.0,650.0,800.0,-500.0,291.0259704589844,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,145.7571563720703,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,6.637872695922852,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,42.210418701171875,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,75.05548858642578,39-1 
