from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,123.0,1000.0,12.3,1.0,12304.7
1,,1.0000,39,,1.0000*,167.1,1000.0,16.7,1.0,16711.0
2,,1.0000*,3,,1.0000,365.0,1000.0,36.5,1.0,36498.5
2,,1.0000,25,,1.0000*,263.4,1000.0,26.3,1.0,26336.8
3,,1.0000*,4,,1.0000,74.6,1000.0,7.5,1.0,7459.4
3,,1.0000,18,,1.0000*,62.8,1000.0,6.3,1.0,6277.5
4,,1.0000*,5,,1.0000,210.6,1000.0,21.1,1.0,21062.0
4,,1.0000,14,,1.0000*,262.9,1000.0,26.3,1.0,26288.2
5,,1.0000,6,,1.0000*,493.5,1000.0,49.4,1.0,49351.8
5,,1.0000,8,,1.0000*,340.4,1000.0,34.0,1.0,34043.1
6,,1.0000*,7,,1.0000,446.7,1000.0,44.7,1.0,44673.2
6,,1.0000,11,,1.0000*,378.2,1000.0,37.8,1.0,37822.0
7,,1.0000,8,,1.0000*,199.0,1000.0,19.9,1.0,19899.9
8,,1.0000,9,,1.0000*,34.2,1000.0,3.4,1.0,3420.9
9,,1.0000,39,,1.0000*,161.0,1000.0,16.1,1.0,16101.4
10,,1.0000*,11,,1.0000,361.9,1000.0,36.2,1.0,36187.9
10,,1.0000,13,,1.0000*,308.7,1000.0,30.9,1.0,30869.3
13,,1.0000*,14,,1.0000,300.3,1000.0,30.0,1.0,30029.8
14,,1.0000,15,,1.0000*,107.5,1000.0,10.7,1.0,10748.3
15,,1.0000*,16,,1.0000,284.1,1000.0,28.4,1.0,28413.8
16,,1.0000*,17,,1.0000,209.0,1000.0,20.9,1.0,20897.3
16,,1.0000,19,,1.0000*,436.7,500.0,87.3,1.0,43674.8
16,,1.0000,21,,1.0000*,334.6,500.0,66.9,1.0,33458.9
16,,1.0000*,24,,1.0000,92.3,500.0,18.5,1.0,9234.1
17,,1.0000*,18,,1.0000,189.1,500.0,37.8,1.0,18914.7
17,,1.0000*,27,,1.0000,26.9,500.0,5.4,1.0,2686.5
21,,1.0000,22,,1.0000*,612.8,500.0,122.6,1.0,61281.2
22,,1.0000,23,,1.0000*,74.1,500.0,14.8,1.0,7408.8
23,,1.0000*,24,,1.0000,354.2,500.0,70.8,1.0,35423.9
25,,1.0000,26,,1.0000*,87.5,500.0,17.5,1.0,8754.2
26,,1.0000,27,,1.0000*,279.1,500.0,55.8,1.0,27905.7
26,,1.0000,28,,1.0000*,155.7,500.0,31.1,1.0,15570.9
26,,1.0000,29,,1.0000*,206.8,500.0,41.4,1.0,20683.6
28,,1.0000,29,,1.0000*,352.4,500.0,70.5,1.0,35239.2
