Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     48.8  1000.0     4.9     1.0  4877.1
     1     1           1.0000     1     39     39          1.0000*    1  1    128.0  1000.0    12.8     1.0 12796.9
     2     2           1.0000*    1      3     3           1.0000     1  1    375.3  1000.0    37.5     1.0 37529.7
     2     2           1.0000     1     25     25          1.0000*    1  1    156.3  1000.0    15.6     1.0 15625.8
     3     3           1.0000     1      4     4           1.0000*    1  1    287.2  1000.0    28.7     1.0 28718.2
     3     3           1.0000*    1     18     18          1.0000     1  1    330.4  1000.0    33.0     1.0 33041.9
     4     4           1.0000     1      5     5           1.0000*    1  1    697.4  1000.0    69.7     1.0 69735.2
     4     4           1.0000     1     14     14          1.0000*    1  1    106.8  1000.0    10.7     1.0 10676.6
     5     5           1.0000     1      6     6           1.0000*    1  1   1017.5  1000.0   101.7     1.0101748.3
     5     5           1.0000     1      8     8           1.0000*    1  1    341.3  1000.0    34.1     1.0 34133.0
     6     6           1.0000*    1      7     7           1.0000     1  1    544.9  1000.0    54.5     1.0 54491.9
     6     6           1.0000     1     11     11          1.0000*    1  1    114.7  1000.0    11.5     1.0 11465.3
     7     7           1.0000     1      8     8           1.0000*    1  1    297.3  1000.0    29.7     1.0 29727.4
     8     8           1.0000*    1      9     9           1.0000     1  1    107.9  1000.0    10.8     1.0 10792.3
     9     9           1.0000     1     39     39          1.0000*    1  1    155.5  1000.0    15.6     1.0 15554.9
    10     10          1.0000*    1     11     11          1.0000     1  1     62.4  1000.0     6.2     1.0  6242.6
    10     10          1.0000*    1     13     13          1.0000     1  1    657.5  1000.0    65.8     1.0 65754.0
    13     13          1.0000*    1     14     14          1.0000     1  1    681.6  1000.0    68.2     1.0 68158.6
    14     14          1.0000*    1     15     15          1.0000     1  1    582.0  1000.0    58.2     1.0 58197.6
    15     15          1.0000*    1     16     16          1.0000     1  1    297.5  1000.0    29.8     1.0 29753.4
    16     16          1.0000*    1     17     17          1.0000     1  1    266.5  1000.0    26.6     1.0 26649.1
    16     16          1.0000*    1     19     19          1.0000     1  1    563.3   500.0   112.7     1.0 56329.5
    16     16          1.0000     1     21     21          1.0000*    1  1    331.3   500.0    66.3     1.0 33125.8
    16     16          1.0000*    1     24     24          1.0000     1  1    108.6   500.0    21.7     1.0 10858.5
    17     17          1.0000     1     18     18          1.0000*    1  1    171.0   500.0    34.2     1.0 17097.2
    17     17          1.0000*    1     27     27          1.0000     1  1     96.0   500.0    19.2     1.0  9603.3
    21     21          1.0000     1     22     22          1.0000*    1  1    617.5   500.0   123.5     1.0 61751.6
    22     22          1.0000     1     23     23          1.0000*    1  1     75.3   500.0    15.1     1.0  7528.0
    23     23          1.0000*    1     24     24          1.0000     1  1    353.8   500.0    70.8     1.0 35384.9
    25     25          1.0000*    1     26     26          1.0000     1  1    186.7   500.0    37.3     1.0 18669.9
    26     26          1.0000*    1     27     27          1.0000     1  1    380.9   500.0    76.2     1.0 38086.2
    26     26          1.0000     1     28     28          1.0000*    1  1    151.8   500.0    30.4     1.0 15181.9
    26     26          1.0000     1     29     29          1.0000*    1  1    203.1   500.0    40.6     1.0 20314.4
    28     28          1.0000     1     29     29          1.0000*    1  1    351.2   500.0    70.2     1.0 35121.3
