from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000,2,,1.0000*,211.2,1000.0,21.1,1.0,21120.2
1,,1.0000,39,,1.0000*,193.9,1000.0,19.4,1.0,19395.0
2,,1.0000*,3,,1.0000,861.9,1000.0,86.2,1.0,86192.8
2,,1.0000,25,,1.0000*,945.8,1000.0,94.6,1.0,94576.6
3,,1.0000*,4,,1.0000,227.4,1000.0,22.7,1.0,22743.7
3,,1.0000*,18,,1.0000,331.0,1000.0,33.1,1.0,33101.5
4,,1.0000*,5,,1.0000,282.3,1000.0,28.2,1.0,28226.6
4,,1.0000,14,,1.0000*,81.0,1000.0,8.1,1.0,8097.1
5,,1.0000,6,,1.0000*,501.6,1000.0,50.2,1.0,50157.0
5,,1.0000,8,,1.0000*,296.5,1000.0,29.6,1.0,29647.3
6,,1.0000*,7,,1.0000,414.4,1000.0,41.4,1.0,41436.0
6,,1.0000,11,,1.0000*,274.2,1000.0,27.4,1.0,27415.4
7,,1.0000,8,,1.0000*,167.0,1000.0,16.7,1.0,16698.1
8,,1.0000*,9,,1.0000,88.3,1000.0,8.8,1.0,8828.0
9,,1.0000,39,,1.0000*,167.6,1000.0,16.8,1.0,16758.4
10,,1.0000*,11,,1.0000,261.5,1000.0,26.1,1.0,26149.8
10,,1.0000*,13,,1.0000,416.0,1000.0,41.6,1.0,41597.6
13,,1.0000*,14,,1.0000,414.7,1000.0,41.5,1.0,41472.0
14,,1.0000,15,,1.0000*,337.7,1000.0,33.8,1.0,33771.5
15,,1.0000*,16,,1.0000,81.6,1000.0,8.2,1.0,8157.7
16,,1.0000,17,,1.0000*,516.9,1000.0,51.7,1.0,51688.8
16,,1.0000*,19,,1.0000,565.8,500.0,113.2,1.0,56582.6
16,,1.0000,21,,1.0000*,330.4,500.0,66.1,1.0,33042.3
16,,1.0000*,24,,1.0000,118.0,500.0,23.6,1.0,11798.9
17,,1.0000,18,,1.0000*,177.7,500.0,35.5,1.0,17765.8
17,,1.0000,27,,1.0000*,346.1,500.0,69.2,1.0,34611.9
21,,1.0000,22,,1.0000*,620.8,500.0,124.2,1.0,62084.4
22,,1.0000,23,,1.0000*,76.0,500.0,15.2,1.0,7596.5
23,,1.0000*,24,,1.0000,354.1,500.0,70.8,1.0,35410.6
25,,1.0000*,26,,1.0000,442.2,500.0,88.4,1.0,44224.6
26,,1.0000*,27,,1.0000,629.9,500.0,126.0,1.0,62988.9
26,,1.0000*,28,,1.0000,147.6,500.0,29.5,1.0,14763.4
26,,1.0000,29,,1.0000*,196.3,500.0,39.3,1.0,19634.0
28,,1.0000,29,,1.0000*,349.7,500.0,69.9,1.0,34965.9
