Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    118.7  1000.0    11.9     1.0 11871.7
     1     1           1.0000     1     39     39          1.0000*    1  1    154.9  1000.0    15.5     1.0 15485.4
     2     2           1.0000     1      3     3           1.0000*    1  1    372.1  1000.0    37.2     1.0 37212.7
     2     2           1.0000     1     25     25          1.0000*    1  1    257.6  1000.0    25.8     1.0 25761.0
     3     3           1.0000*    1      4     4           1.0000     1  1     67.0  1000.0     6.7     1.0  6696.1
     3     3           1.0000     1     18     18          1.0000*    1  1    131.6  1000.0    13.2     1.0 13164.5
     4     4           1.0000*    1      5     5           1.0000     1  1    250.5  1000.0    25.0     1.0 25047.7
     4     4           1.0000     1     14     14          1.0000*    1  1    262.2  1000.0    26.2     1.0 26224.5
     5     5           1.0000     1      6     6           1.0000*    1  1    514.3  1000.0    51.4     1.0 51433.9
     5     5           1.0000     1      8     8           1.0000*    1  1    335.6  1000.0    33.6     1.0 33556.9
     6     6           1.0000*    1      7     7           1.0000     1  1    449.2  1000.0    44.9     1.0 44924.9
     6     6           1.0000     1     11     11          1.0000*    1  1    369.7  1000.0    37.0     1.0 36973.8
     7     7           1.0000     1      8     8           1.0000*    1  1    201.5  1000.0    20.2     1.0 20153.5
     8     8           1.0000*    1      9     9           1.0000     1  1     28.5  1000.0     2.9     1.0  2851.1
     9     9           1.0000     1     39     39          1.0000*    1  1    142.4  1000.0    14.2     1.0 14241.1
    10     10          1.0000*    1     11     11          1.0000     1  1    351.7  1000.0    35.2     1.0 35171.0
    10     10          1.0000     1     13     13          1.0000*    1  1    333.2  1000.0    33.3     1.0 33319.4
    13     13          1.0000     1     14     14          1.0000*    1  1    321.1  1000.0    32.1     1.0 32110.6
    14     14          1.0000     1     15     15          1.0000*    1  1    188.9  1000.0    18.9     1.0 18891.7
    15     15          1.0000     1     16     16          1.0000*    1  1    262.5  1000.0    26.2     1.0 26245.5
    16     16          1.0000*    1     17     17          1.0000     1  1    267.5  1000.0    26.8     1.0 26754.1
    16     16          1.0000     1     19     19          1.0000*    1  1    587.9   500.0   117.6     1.0 58786.9
    16     16          1.0000*    1     21     21          1.0000     1  1    870.4   500.0   174.1     1.0 87044.5
    16     16          1.0000*    1     24     24          1.0000     1  1    507.5   500.0   101.5     1.0 50749.8
    17     17          1.0000*    1     18     18          1.0000     1  1    204.2   500.0    40.8     1.0 20419.3
    17     17          1.0000*    1     27     27          1.0000     1  1     80.2   500.0    16.0     1.0  8015.1
    21     21          1.0000     1     22     22          1.0000*    1  1   1142.8   500.0   228.6     1.0114277.2
    22     22          1.0000*    1     23     23          1.0000     1  1    600.7   500.0   120.1     1.0 60066.3
    23     23          1.0000     1     24     24          1.0000*    1  1    827.9   500.0   165.6     1.0 82790.1
    25     25          1.0000     1     26     26          1.0000*    1  1    102.9   500.0    20.6     1.0 10293.7
    26     26          1.0000     1     27     27          1.0000*    1  1    299.6   500.0    59.9     1.0 29957.8
    26     26          1.0000     1     28     28          1.0000*    1  1    148.9   500.0    29.8     1.0 14893.2
    26     26          1.0000     1     29     29          1.0000*    1  1    200.3   500.0    40.1     1.0 20031.0
    28     28          1.0000     1     29     29          1.0000*    1  1    350.4   500.0    70.1     1.0 35043.8
