Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000     1      2     2           1.0000*    1  1    211.2  1000.0    21.1     1.0 21120.2
     1     1           1.0000     1     39     39          1.0000*    1  1    193.9  1000.0    19.4     1.0 19395.0
     2     2           1.0000*    1      3     3           1.0000     1  1    861.9  1000.0    86.2     1.0 86192.8
     2     2           1.0000     1     25     25          1.0000*    1  1    945.8  1000.0    94.6     1.0 94576.6
     3     3           1.0000*    1      4     4           1.0000     1  1    227.4  1000.0    22.7     1.0 22743.7
     3     3           1.0000*    1     18     18          1.0000     1  1    331.0  1000.0    33.1     1.0 33101.5
     4     4           1.0000*    1      5     5           1.0000     1  1    282.3  1000.0    28.2     1.0 28226.6
     4     4           1.0000     1     14     14          1.0000*    1  1     81.0  1000.0     8.1     1.0  8097.1
     5     5           1.0000     1      6     6           1.0000*    1  1    501.6  1000.0    50.2     1.0 50157.0
     5     5           1.0000     1      8     8           1.0000*    1  1    296.5  1000.0    29.6     1.0 29647.3
     6     6           1.0000*    1      7     7           1.0000     1  1    414.4  1000.0    41.4     1.0 41436.0
     6     6           1.0000     1     11     11          1.0000*    1  1    274.2  1000.0    27.4     1.0 27415.4
     7     7           1.0000     1      8     8           1.0000*    1  1    167.0  1000.0    16.7     1.0 16698.1
     8     8           1.0000*    1      9     9           1.0000     1  1     88.3  1000.0     8.8     1.0  8828.0
     9     9           1.0000     1     39     39          1.0000*    1  1    167.6  1000.0    16.8     1.0 16758.4
    10     10          1.0000*    1     11     11          1.0000     1  1    261.5  1000.0    26.1     1.0 26149.8
    10     10          1.0000*    1     13     13          1.0000     1  1    416.0  1000.0    41.6     1.0 41597.6
    13     13          1.0000*    1     14     14          1.0000     1  1    414.7  1000.0    41.5     1.0 41472.0
    14     14          1.0000     1     15     15          1.0000*    1  1    337.7  1000.0    33.8     1.0 33771.5
    15     15          1.0000*    1     16     16          1.0000     1  1     81.6  1000.0     8.2     1.0  8157.7
    16     16          1.0000     1     17     17          1.0000*    1  1    516.9  1000.0    51.7     1.0 51688.8
    16     16          1.0000*    1     19     19          1.0000     1  1    565.8   500.0   113.2     1.0 56582.6
    16     16          1.0000     1     21     21          1.0000*    1  1    330.4   500.0    66.1     1.0 33042.3
    16     16          1.0000*    1     24     24          1.0000     1  1    118.0   500.0    23.6     1.0 11798.9
    17     17          1.0000     1     18     18          1.0000*    1  1    177.7   500.0    35.5     1.0 17765.8
    17     17          1.0000     1     27     27          1.0000*    1  1    346.1   500.0    69.2     1.0 34611.9
    21     21          1.0000     1     22     22          1.0000*    1  1    620.8   500.0   124.2     1.0 62084.4
    22     22          1.0000     1     23     23          1.0000*    1  1     76.0   500.0    15.2     1.0  7596.5
    23     23          1.0000*    1     24     24          1.0000     1  1    354.1   500.0    70.8     1.0 35410.6
    25     25          1.0000*    1     26     26          1.0000     1  1    442.2   500.0    88.4     1.0 44224.6
    26     26          1.0000*    1     27     27          1.0000     1  1    629.9   500.0   126.0     1.0 62988.9
    26     26          1.0000*    1     28     28          1.0000     1  1    147.6   500.0    29.5     1.0 14763.4
    26     26          1.0000     1     29     29          1.0000*    1  1    196.3   500.0    39.3     1.0 19634.0
    28     28          1.0000     1     29     29          1.0000*    1  1    349.7   500.0    69.9     1.0 34965.9
