from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3 PERCENT
1,,1.0000*,2,,1.0000,48.8,1000.0,4.9,1.0  4877.1
1,,1.0000,39,,1.0000*,128.0,1000.0,12.8,1.0 12796.9
2,,1.0000*,3,,1.0000,375.3,1000.0,37.5,1.0 37529.7
2,,1.0000,25,,1.0000*,156.3,1000.0,15.6,1.0 15625.8
3,,1.0000,4,,1.0000*,287.2,1000.0,28.7,1.0 28718.2
3,,1.0000*,18,,1.0000,330.4,1000.0,33.0,1.0 33041.9
4,,1.0000,5,,1.0000*,697.4,1000.0,69.7,1.0 69735.2
4,,1.0000,14,,1.0000*,106.8,1000.0,10.7,1.0 10676.6
5,,1.0000,6,,1.0000*,1017.5,1000.0,101.7,1.0101748.3
5,,1.0000,8,,1.0000*,341.3,1000.0,34.1,1.0 34133.0
6,,1.0000*,7,,1.0000,544.9,1000.0,54.5,1.0 54491.9
6,,1.0000,11,,1.0000*,114.7,1000.0,11.5,1.0 11465.3
7,,1.0000,8,,1.0000*,297.3,1000.0,29.7,1.0 29727.4
8,,1.0000*,9,,1.0000,107.9,1000.0,10.8,1.0 10792.3
9,,1.0000,39,,1.0000*,155.5,1000.0,15.6,1.0 15554.9
10,,1.0000*,11,,1.0000,62.4,1000.0,6.2,1.0  6242.6
10,,1.0000*,13,,1.0000,657.5,1000.0,65.8,1.0 65754.0
13,,1.0000*,14,,1.0000,681.6,1000.0,68.2,1.0 68158.6
14,,1.0000*,15,,1.0000,582.0,1000.0,58.2,1.0 58197.6
15,,1.0000*,16,,1.0000,297.5,1000.0,29.8,1.0 29753.4
16,,1.0000*,17,,1.0000,266.5,1000.0,26.6,1.0 26649.1
16,,1.0000*,19,,1.0000,563.3,500.0,112.7,1.0 56329.5
16,,1.0000,21,,1.0000*,331.3,500.0,66.3,1.0 33125.8
16,,1.0000*,24,,1.0000,108.6,500.0,21.7,1.0 10858.5
17,,1.0000,18,,1.0000*,171.0,500.0,34.2,1.0 17097.2
17,,1.0000*,27,,1.0000,96.0,500.0,19.2,1.0  9603.3
21,,1.0000,22,,1.0000*,617.5,500.0,123.5,1.0 61751.6
22,,1.0000,23,,1.0000*,75.3,500.0,15.1,1.0  7528.0
23,,1.0000*,24,,1.0000,353.8,500.0,70.8,1.0 35384.9
25,,1.0000*,26,,1.0000,186.7,500.0,37.3,1.0 18669.9
26,,1.0000*,27,,1.0000,380.9,500.0,76.2,1.0 38086.2
26,,1.0000,28,,1.0000*,151.8,500.0,30.4,1.0 15181.9
26,,1.0000,29,,1.0000*,203.1,500.0,40.6,1.0 20314.4
28,,1.0000,29,,1.0000*,351.2,500.0,70.2,1.0 35121.3
