from_bus BUS#-SCT,from_bus NAME,from_bus --X BASKV,to_bus BUS#-SCT.1,to_bus NAME.1,to_bus --X BASKV.1,LOADING,RATE1,PERCENT,RATE3,PERCENT.1
1,,1.0000*,2,,1.0000,121.8,1000.0,12.2,1.0,12178.2
1,,1.0000,39,,1.0000*,165.6,1000.0,16.6,1.0,16555.8
2,,1.0000*,3,,1.0000,365.1,1000.0,36.5,1.0,36511.7
2,,1.0000,25,,1.0000*,262.3,1000.0,26.2,1.0,26233.5
3,,1.0000*,4,,1.0000,72.3,1000.0,7.2,1.0,7232.4
3,,1.0000,18,,1.0000*,69.0,1000.0,6.9,1.0,6897.3
4,,1.0000*,5,,1.0000,216.4,1000.0,21.6,1.0,21637.4
4,,1.0000,14,,1.0000*,262.0,1000.0,26.2,1.0,26202.5
5,,1.0000,6,,1.0000*,497.7,1000.0,49.8,1.0,49773.2
5,,1.0000,8,,1.0000*,339.9,1000.0,34.0,1.0,33990.6
6,,1.0000*,7,,1.0000,447.4,1000.0,44.7,1.0,44738.5
6,,1.0000,11,,1.0000*,375.8,1000.0,37.6,1.0,37582.3
7,,1.0000,8,,1.0000*,199.6,1000.0,20.0,1.0,19964.6
8,,1.0000,9,,1.0000*,32.0,1000.0,3.2,1.0,3203.6
9,,1.0000,39,,1.0000*,159.0,1000.0,15.9,1.0,15896.9
10,,1.0000*,11,,1.0000,359.4,1000.0,35.9,1.0,35940.3
10,,1.0000,13,,1.0000*,312.2,1000.0,31.2,1.0,31222.8
13,,1.0000*,14,,1.0000,303.4,1000.0,30.3,1.0,30337.5
14,,1.0000,15,,1.0000*,117.0,1000.0,11.7,1.0,11698.2
15,,1.0000*,16,,1.0000,278.4,1000.0,27.8,1.0,27838.5
16,,1.0000*,17,,1.0000,210.9,1000.0,21.1,1.0,21094.9
16,,1.0000,19,,1.0000*,434.7,500.0,86.9,1.0,43472.0
16,,1.0000,21,,1.0000*,333.0,500.0,66.6,1.0,33295.2
16,,1.0000*,24,,1.0000,98.9,500.0,19.8,1.0,9888.4
17,,1.0000*,18,,1.0000,188.0,500.0,37.6,1.0,18804.4
17,,1.0000*,27,,1.0000,32.3,500.0,6.5,1.0,3226.1
21,,1.0000,22,,1.0000*,614.5,500.0,122.9,1.0,61454.7
22,,1.0000,23,,1.0000*,74.6,500.0,14.9,1.0,7457.0
23,,1.0000*,24,,1.0000,354.0,500.0,70.8,1.0,35395.2
25,,1.0000,26,,1.0000*,89.3,500.0,17.9,1.0,8929.2
26,,1.0000,27,,1.0000*,281.2,500.0,56.2,1.0,28117.7
26,,1.0000,28,,1.0000*,154.9,500.0,31.0,1.0,15488.6
26,,1.0000,29,,1.0000*,206.1,500.0,41.2,1.0,20606.3
28,,1.0000,29,,1.0000*,352.1,500.0,70.4,1.0,35213.3
