NUMBER,PU,Angle
1,1.0247942209243774,0.032127365469932556
2,1.0480306148529053,-0.12120486795902252
3,1.0384382009506226,-0.2168237566947937
4,1.0406646728515625,-0.21440261602401733
5,1.056127667427063,-0.16309793293476105
6,1.0582634210586548,-0.15157882869243622
7,1.0414732694625854,-0.16835574805736542
8,1.0371003150939941,-0.16706900298595428
9,1.0178848505020142,0.0059064351953566074
10,1.0474672317504883,-0.1369883269071579
11,1.0499821901321411,-0.14252962172031403
12,1.0341242551803589,-0.15062648057937622
13,1.0433424711227417,-0.15704570710659027
14,1.0378079414367676,-0.20617778599262238
15,1.021651268005371,-0.29924044013023376
16,1.0304665565490723,-0.31225913763046265
17,1.0326104164123535,-0.2801251709461212
18,1.0331343412399292,-0.26335397362709045
19,1.0333231687545776,-0.41571497917175293
20,0.9694162011146545,-0.5890838503837585
21,1.030840277671814,-0.27018260955810547
22,1.0493022203445435,-0.19245366752147675
23,1.044278621673584,-0.1959170550107956
24,1.0361195802688599,-0.3101721405982971
25,1.0488232374191284,-0.11492133885622025
26,1.04506516456604,-0.1920657902956009
27,1.03229558467865,-0.25278517603874207
28,1.0464941263198853,-0.13041020929813385
29,1.0474534034729004,-0.08206108957529068
30,1.0475001335144043,-0.07894348353147507
31,0.9819999933242798,-0.02769487537443638
32,0.9830999970436096,-0.0014948096359148622
33,0.9972000122070312,-0.32398363947868347
34,1.0123000144958496,-0.49759477376937866
35,1.0492998361587524,-0.10581407696008682
36,1.0635000467300415,-0.058800071477890015
37,1.0277999639511108,0.004264377523213625
38,1.0264999866485596,0.041389476507902145
39,1.0,0.12971943616867065
