NUMBER,ID,PMAX,PMIN,PGEN,QMAX,QMIN,QGEN,BusNum-GenID
30,1 ,500.0,0.0,250.0,800.0,-500.0,84.22428131103516,30-1 
31,1 ,750.0,0.0,1073.3712158203125,800.0,-500.0,482.78094482421875,31-1 
32,1 ,750.0,0.0,650.0,800.0,-500.0,26.895889282226562,32-1 
33,1 ,750.0,0.0,632.0,800.0,-500.0,102.34120178222656,33-1 
34,1 ,650.0,0.0,508.0,800.0,-300.0,188.92770385742188,34-1 
35,1 ,750.0,0.0,650.0,800.0,-500.0,173.41250610351562,35-1 
36,1 ,670.0,0.0,560.0,800.0,-500.0,79.05900573730469,36-1 
37,1 ,700.0,0.0,540.0,800.0,-500.0,-24.984346389770508,37-1 
38,1 ,1000.0,0.0,830.0,800.0,-500.0,5.225817680358887,38-1 
39,1 ,1500.0,0.0,1000.0,1500.0,-1000.0,-27.389686584472656,39-1 
