Begin Report RATE_3
PSS(R)E Xplore-36.1.0 LIMIT CHECKING REPORT - BRANCH FLOWS          TUE, APR 29 2025  21:34
NEW ENGLAND TEST SYSTEM, 39 BUSES, 9 GENERATORS
CREATED BY PABLO LEDESMA PABLOLE@ING.UC3M.ES

SUBSYSTEM LOADING CHECK (INCLUDED: LINES; BREAKERS AND SWITCHES; TRANSFORMERS) (EXCLUDED: NONE)
MVA LOADINGS ABOVE 100.0 % OF BRANCH RATING:
LOADINGS ABOVE 100.0 % OF SWITCHING DEVICE RATING

X----------- FROM BUS ------------X X------------ TO BUS -------------X               RATING SET 1    RATING SET 3
  BUS#-SCT X-- NAME --X BASKV  AREA   BUS#-SCT X-- NAME --X BASKV  AREA CKT LOADING   RATE1 PERCENT   RATE3 PERCENT
     1     1           1.0000*    1      2     2           1.0000     1  1     46.6  1000.0     4.7     1.0  4663.3
     1     1           1.0000     1     39     39          1.0000*    1  1    125.9  1000.0    12.6     1.0 12589.3
     2     2           1.0000*    1      3     3           1.0000     1  1    377.5  1000.0    37.8     1.0 37753.0
     2     2           1.0000     1     25     25          1.0000*    1  1    154.1  1000.0    15.4     1.0 15412.3
     3     3           1.0000     1      4     4           1.0000*    1  1    290.4  1000.0    29.0     1.0 29035.8
     3     3           1.0000*    1     18     18          1.0000     1  1    330.4  1000.0    33.0     1.0 33044.2
     4     4           1.0000     1      5     5           1.0000*    1  1    693.9  1000.0    69.4     1.0 69392.2
     4     4           1.0000     1     14     14          1.0000*    1  1    104.6  1000.0    10.5     1.0 10463.4
     5     5           1.0000     1      6     6           1.0000*    1  1   1017.4  1000.0   101.7     1.0101736.2
     5     5           1.0000     1      8     8           1.0000*    1  1    340.0  1000.0    34.0     1.0 34004.9
     6     6           1.0000*    1      7     7           1.0000     1  1    543.3  1000.0    54.3     1.0 54333.9
     6     6           1.0000     1     11     11          1.0000*    1  1     87.3  1000.0     8.7     1.0  8726.4
     7     7           1.0000*    1      8     8           1.0000     1  1    296.7  1000.0    29.7     1.0 29674.6
     8     8           1.0000*    1      9     9           1.0000     1  1    114.5  1000.0    11.5     1.0 11454.6
     9     9           1.0000     1     39     39          1.0000*    1  1    144.6  1000.0    14.5     1.0 14463.2
    10     10          1.0000*    1     11     11          1.0000     1  1     33.9  1000.0     3.4     1.0  3387.5
    10     10          1.0000*    1     13     13          1.0000     1  1    658.0  1000.0    65.8     1.0 65795.6
    13     13          1.0000*    1     14     14          1.0000     1  1    682.2  1000.0    68.2     1.0 68216.7
    14     14          1.0000*    1     15     15          1.0000     1  1    581.3  1000.0    58.1     1.0 58133.0
    15     15          1.0000*    1     16     16          1.0000     1  1    303.8  1000.0    30.4     1.0 30377.1
    16     16          1.0000*    1     17     17          1.0000     1  1    266.6  1000.0    26.7     1.0 26655.6
    16     16          1.0000*    1     19     19          1.0000     1  1    564.0   500.0   112.8     1.0 56396.1
    16     16          1.0000     1     21     21          1.0000*    1  1    330.9   500.0    66.2     1.0 33092.5
    16     16          1.0000*    1     24     24          1.0000     1  1    111.4   500.0    22.3     1.0 11140.1
    17     17          1.0000     1     18     18          1.0000*    1  1    171.3   500.0    34.3     1.0 17134.6
    17     17          1.0000*    1     27     27          1.0000     1  1     96.9   500.0    19.4     1.0  9685.5
    21     21          1.0000     1     22     22          1.0000*    1  1    618.5   500.0   123.7     1.0 61846.5
    22     22          1.0000     1     23     23          1.0000*    1  1     75.5   500.0    15.1     1.0  7548.5
    23     23          1.0000*    1     24     24          1.0000     1  1    353.9   500.0    70.8     1.0 35388.9
    25     25          1.0000*    1     26     26          1.0000     1  1    186.7   500.0    37.3     1.0 18674.3
    26     26          1.0000*    1     27     27          1.0000     1  1    381.5   500.0    76.3     1.0 38150.3
    26     26          1.0000     1     28     28          1.0000*    1  1    151.3   500.0    30.3     1.0 15132.0
    26     26          1.0000     1     29     29          1.0000*    1  1    202.7   500.0    40.5     1.0 20266.1
    28     28          1.0000     1     29     29          1.0000*    1  1    351.1   500.0    70.2     1.0 35107.2
